,User,Tweets,Url,likeCount,retweetCount,followersCount,metionedUsers
1241,maybe_ayo,"Hello everyone, hope you won't mind me telling you about my favourite Solana project a project that is not just art, utility or just an NFT. A community built on confidence and transparency. With ideas to use art and technology to impact the real world positively
@CoralTribeNFT https://t.co/F1HcFvCmqr",https://twitter.com/maybe_ayo/status/1516919076161048576,15,7,200,['CoralTribeNFT']
1465,DropTownSaloon,"Coinbase to increase transparency on potential 2022 listings - https://t.co/w4LYATTAD9

#Crypto #CryptoNews #CryptoTrends #NFT #NFTNews #NFTRelease #NFTDrop #AltCoin #AirDrop #NFTProject #NFTArtist  #NFTCommunity  #CNFT #CNFTCommunnity https://t.co/Qq697M1y2d",https://twitter.com/DropTownSaloon/status/1513699879788240896,3,0,1336,
3243,NicjoeCR,"@Imaginary_Ones io is the best NFT project of my life i think it can go so far, the community of each country is so close and friendly it's wonderful. The art is just crazy too, the artists are very talented. Respect and transparency are present in this project and that's what I like 
1/2",https://twitter.com/NicjoeCR/status/1495301158923087874,0,0,5,['Imaginary_Ones']
715,WaterboyNFT,"https://t.co/UA5zFfSwTr

One of the best AMA ive listened by far in NFT spaces , great job 
✅ transparency 
✅community building 
✅ art is 🔥
@AneroVerse @TokiBusa @DonteCrypto @downtownlegend 🔥",https://twitter.com/WaterboyNFT/status/1522446847364993025,3,0,476,"['AneroVerse', 'TokiBusa', 'DonteCrypto', 'downtownlegend']"
7550,446f6d1,"@Kenshiro_NFT I disagree, because you would have to quantify your efforts in relation to the effort an artist puts in. Work done for an art piece can be quantifiable by the artists' hourly rate as per how it is done in the creative industry. There needs to be transparency in this case.",https://twitter.com/446f6d1/status/1422173973232570368,1,0,1268,['Kenshiro_NFT']
4605,azizelou,"Looking @psychedelic_nft art collection, you immediately realize how unique this is. You get to choose your style, not rank

@BAYC2745 transparency &amp; leadership, never seen before in any other #nft collection

Holder's only chat, bet you can't find the same vibes elsewhere

#7127 https://t.co/8cIICmdVxc",https://twitter.com/azizelou/status/1483738101675696130,7,1,590,"['psychedelic_nft', 'BAYC2745']"
1144,nft_noobies,@Dezaxe @lnternetdollar My pleasure. Full transparency is one of the most beautiful things about $cult.,https://twitter.com/nft_noobies/status/1517888427693580289,5,1,2843,"['Dezaxe', 'lnternetdollar']"
4652,Mizzen_eth,It's just been 26 days since the project launched @BAYC2745 and the team @psychedelic_nft has already started implementing the plans. What i really like about this project is the transparency which is not common in the NFT space. https://t.co/Y9p2vxLY7X,https://twitter.com/Mizzen_eth/status/1483687556894326787,2,1,1536,"['BAYC2745', 'psychedelic_nft']"
5251,mrscryptopowpow,"A big part of the NFT space is transparency and community. We live in a world where we can have opinions, we can question things which may or may not make others question things and the response i have personally had from the team is not up to standard",https://twitter.com/mrscryptopowpow/status/1475978414049931275,1,0,375,
3041,NFTVegetaThaGod,"In my whole time being in the nft space since I would say september, I have never seen such a piss poor team than pixelmon. I am not mad, I lost 6 eth. I am mad at the communication, transparency, unprofessionalism, dog water art, and unathentic style of this team.",https://twitter.com/NFTVegetaThaGod/status/1497425335456915458,4,0,357,
5175,UniSoldiersNFT,"2/ 🖥️ PROOF OF TRANSACTION WILL BE PUBLISHED FOR FULL TRANSPARENCY!

For the other S.E. collectors: you did not win this time, but you're still eligible for the exclusive raffles, including the Grand Prize: 1 Meebits NFT!

(more 👇)

#nftcollectors #cryptoart #opensea #nftart",https://twitter.com/UniSoldiersNFT/status/1477095818381471749,2,0,5206,
6532,BotsHoddy,"@MychalSimka @CryptoCockatoos @creepycreams Well said!!! And this is why the community inside @creepycreams as you may have seen is 10 x better than other projects. Every person in there is there for the love of; the art, the team, the project, the transparency, the other NFT members ❤️❤️❤️",https://twitter.com/BotsHoddy/status/1452005868145348611,7,2,134,"['MychalSimka', 'CryptoCockatoos', 'creepycreams', 'creepycreams']"
1513,christornare,"What is special about #HiveInvestments?
#Hive Investments is a next-generation #NFT and #DeFi-as-a-Service (DaaS) protocol on Polygon with a focus on sustainability, transparency, and reliability...more: https://t.co/DyxXZoADHS https://t.co/6oiiVSNZIu",https://twitter.com/christornare/status/1513171974222237709,2,1,13048,
1263,Tw2pin,"Hopefully the project will bring convenience, transparency for users and businesses,   #BSCgem #NFT #junglekingdom #defi",https://twitter.com/Tw2pin/status/1516706016573804547,1,0,6527,
1981,_skrbls,"For transparency, this skrbl was transferred to @StephyDiebold! The OPE &amp; little lemon community helped set up her wallet and on-boarded her to the nft space and I am happy to have her in the skrbl fam :) https://t.co/UhcSr6zWrl",https://twitter.com/_skrbls/status/1507787451439456258,26,6,443,['StephyDiebold']
4140,GrizzyGodNFT,"SOLD!!!

@benny_bear84 takes home Transparency 👀

@The_NFT_Nurse takes home her first GRIZZY Warrior 💪

WELCOME TO THE GRIZZY GANG @The_NFT_Nurse LFG!!!!🎉🎉 https://t.co/gQbWPdwGnV",https://twitter.com/GrizzyGodNFT/status/1487253866106208257,19,1,7770,"['benny_bear84', 'The_NFT_Nurse', 'The_NFT_Nurse']"
892,acav,"@meta_angels @AllysonDowney @gabceb At @meta_angels, we are building an NFT community centered around the values of generosity, transparency, and accessibility.

We are also a collective of members who love the breathtaking, capital A art of @AslanRuby.",https://twitter.com/acav/status/1520250308748017664,16,1,17371,"['meta_angels', 'AllysonDowney', 'gabceb', 'meta_angels', 'aslanruby']"
4505,CoolBoredPanda,"If you ask me what I like about @psychedelic_nft, then it's complete transparency. No fake promises, no bullshit, but everything straight to the point. If any project wants to know what real leaders look like, then have a look at @BAYC2745. https://t.co/4KPnZJ9E2F",https://twitter.com/CoolBoredPanda/status/1483900637825974274,1,0,2152,"['psychedelic_nft', 'BAYC2745']"
6051,CBrainboss,"A lot of innovation, technology and fun are merged here under blockchain transparency in order to provide users the best gaming experience. Join now to Gateplay - Play to earn Platform #GatePlayPlatform #GatePlay #GPLAY #playtoearnplatform #BSCGems #GameFi #NFT #DeFi #freetoplay",https://twitter.com/CBrainboss/status/1461319377240739840,2,0,7217,
280,LumArtist,MUST SEE**#Gworld @OfficialTBILL  DeGuard ANSWERS Questions &amp; Give FULL TRANSPARENCY about what's going on w/ #TBILL. It's a MUST SEE for anyone who is involved w/ #TBILL's #LIQUIDITYPOOL  @Gpool #Theta #Tfuel #Crypto #NFT https://t.co/CvTlgpGCD9,https://twitter.com/LumArtist/status/1527662429173428229,18,4,35,"['OfficialTBILL', 'gpool']"
7104,Oliverm65594703,"@sol_yield Transparency and Great minds on  this project to make the world of  crypto a better place

@Blessingeyoh4
@Berrypi32864315
@Wisdom4Africa

#Solana #Airdrop #SolanaSummer #Giveaway #NFT",https://twitter.com/Oliverm65594703/status/1439553111585083392,1,0,39,"['Sol_Yield', 'Blessingeyoh4', 'Wisdom4Africa']"
35,p_enwenode,"@meetvers @Fejiz_O 
1. Transparency in award system 
2. It's unique NFT profile.
3. Strong security system.
4. P2P Messenger",https://twitter.com/p_enwenode/status/1531352934117679115,1,0,494,"['meetvers', 'Fejiz_O']"
7545,Loredangoo,"@446f6d1 @ernestwu_ Sure its nft but its a nft minted by you, so there's other value on it also theres your thought in it. &amp; the fact that you chose PNG is the things that I love from this nft, it's really represent the transparency of nft + the security of nft with unlockable content that you give",https://twitter.com/Loredangoo/status/1422428146939219968,2,0,3334,"['446f6d1', 'ernestwu_']"
2853,WizarreGame,"Watch our yesterday live stream record to see the transparency of #Wizarre first Land #NFT Sale Loterry! 🎬🧙‍♂️🏝️

https://t.co/nYq6Xm4GAE",https://twitter.com/WizarreGame/status/1498952477596880897,5,0,12404,
993,0atmilkNFT,"starting with the team; 

imo what separates the sappy seals team from other NFT projects is the transparency and ability to take criticism/feedback from the community.",https://twitter.com/0atmilkNFT/status/1519419621966860290,39,0,17518,
5667,Emaniak_NFT,@Pigsomedom @MistaSpoons At least !!!! 🙏🏻🥰 @MistaSpoons you have very good taste. 👍🏻 This work is remarkable full of details and transparency.,https://twitter.com/Emaniak_NFT/status/1468644683752656896,1,0,606,"['Pigsomedom', 'MistaSpoons', 'MistaSpoons']"
2938,NFT_University_,"🧵 1/ 

I applaud teams like @FarmsOfGalileo &amp; @WGMInterfaces for their transparency. I believe this is good for the #NFTCommunity, because these projects recognized their inability to deliver on their roadmaps (for their own reasons) BEFORE receiving loads of money in funding.",https://twitter.com/NFT_University_/status/1498352060986793984,5,1,4927,['WGMInterfaces']
3222,seskotha92,This project will restore confidence between participants in the marketing market. It Increases the level of transparency on it.  #RGC #ringcold #cryptocurrency #NFT #Giveaway #aladdincenter #bounty,https://twitter.com/seskotha92/status/1495483283974815747,4,0,2277,
2129,metamayan,"PSA @discord moderators (mods) are only receptionists for #NFT projects. If a project rugs, mods are left holding the community, need to protect the community, ensure 100% transparency including financials; ultimately mods name/rep are on the line @neonexus_world perfect example!",https://twitter.com/metamayan/status/1506441863162888192,2,0,2234,"['discord', 'neonexus_world']"
6481,Burning___Beard,"Refreshing to see actual transparency, aswell as action! Do what needs to be done for a secure future for this investment. #CyberBahn to the moon baby!
#NFTdrop #NFTdrops #NFT #NFTCommunity #nftart #NFTs #NFTartist #NFTcollectibles #nftcollectors #NFTcollection #NFTartists

🔥B",https://twitter.com/Burning___Beard/status/1453131343651643394,4,0,2247,
148,OferMizraChi,"Check out Transparency 56 by MizraChi at https://t.co/MtunmlP0k0 NFT! https://t.co/2yNtR6DPHx via @cryptocom https://t.co/7hNyi6HEOE…ThepeerArt.NFT
#NFT #CRO #CEL #BLOCKHAIN #nfts #nftcollector #nftcommunity #cryptoart #digitalart #art #crypto #nftartist
The Art Open for Offers",https://twitter.com/OferMizraChi/status/1529432263489900544,5,1,51,['cryptocom']
5926,ScienceStanley,"@k3nnethfrancis I am so excited about these concepts.

Research as NFT provides both an appealingly democratic approach to finding, and the kind of transparency needed for progress.",https://twitter.com/ScienceStanley/status/1463599053111889923,1,0,1914,['k3nnethfrancis']
425,MikeLeeNFT,1/ as always the @Crypto_Bull_NFT team showing full transparency in what is happening and how things are being created... You can’t find another project with founders like these... we are in a league of our own. Be A Bull https://t.co/B484lq9Q5D,https://twitter.com/MikeLeeNFT/status/1525637368002228224,74,19,1951,
