,Topic,Word,Tweets
3,0,trust,"Did you know❓
@trust_recruit is the world's first AI-enabled verified Resume NFT platform that turns people's resume into unique NFTs.
Visit https://t.co/OdGXjWvbTF to learn more.
#Crypto #blockchain #ai #NFT #Trustrecruit https://t.co/hkBihngiF8"
4,0,trust,neopets gary v sol meta MetaMask binance seed phrase help nft Coinbase opensea trust wallet ethereum Bitcoin cardano so much spam bait no one will know im gay ADA solana phantom wallet sollet uniswap pancakeswap Vitalik Elon musk Anatoly xrp coinmarketcap whatsapp telegram signal
0,1,project,". @BENBALLER props on the Twitter spaces tonight, if you can take this project over in a few months I’m personally 100% supportive we trust you way more then notables"
1,1,project,"We promised ourselves to not make any promises with this project and be as transparent as possible. There are too many rugs in the #NFT space, remember to always:

🔑 #DYOR 
🔑 Get to know the team 
🔑 Invest in projects with quality art not just hype

#CNFT #NFTCommunity"
2,1,project,"Nothing more to say!

Except that you’ve never seen a project, and a community, like this one!

Trust me!

#DucksUnited #NFT #DuckFam @noncoducks https://t.co/Ay12ZabK83"
3,1,project,"excellent project for the future with a strong team, a transparent, planned, and project roadmap. it will be successfully going to the moon.
@Merazislam687
@mdalamin0130
@MdMasud983150

#NFTGiveaway #NFTdrops #NFTs #NFT #NFTProject #WorldofAsura"
4,1,project,"Alright #nft crew, my project highlight of the day is PixaWizards from @PixaLyfe. Fully transparent, I own two and have been monitoring their growth for two days now! 
🐵 Floor went from .3 to 1 #eth in 1 day
🐵 They have a metaverse and DAO!

@0x_Parzival @Sethmdaugherty2 https://t.co/dAG2OBDlkn"
0,1,collector,"Check out these wonderful #NFTcollections that shows the diversity of our planet in terms of nature | The many colors of our planet by @benstraussphoto | Check it out👇🥰✌

#OpenSource #opensea #NFT #NFTCommunity #NFTs #nftcollector"
1,1,collector,"Hi guys, I'm a Broskees member. I'm going to show you the fan art I made. 
@BroskeesNFTs @yarramishog 

I used to be on a ship in the Navy. The captain showed us the way, and so did the Broskees Boss. Trust him and go.👩🏻‍🚀👨🏽‍🚀🧑🏿‍🚀
#nftart #NFTGiveaway #NFTCommunity #nftcollector #NFT https://t.co/iLNiRlKtsC"
2,1,collector,"I don't trust any accounts that have thousands of followers and aren't following anyone... y'all are sus. 

#NFT #NFTs #NFTCommunity #nftcollectors #NFTCollection"
3,1,collector,"Show me your awesome #NFT 🔥🔥🔥

Requirements:
1. No NSFW
2. No racism
3. Not stolen nft
4. Follow, Like and Retweet

#NFTCommunity #NFTdrop #nftcollectors #withfoundation #cyrptoart #nftart #NFTartists #nftartwork #nfts #airnft #BinanceSmartChain #BSC"
4,1,collector,"OMG🤯🤯
I can’t believe it !!!🤩
Two of my artworks were SOLD OUT!!!😁😁😁😍😍

You don’t know how much you made me happy🥺🥰
my dear collector @amir_nj1 
Thank you very much for your support and trust in me❤️❤️

Thank you dear @K1NAZIFI_NFT for your great space
#NFTSPACESHIP https://t.co/9QqyuwoAqg"
0,1,new,"Wooow Cat of Troy is just SOLD very super fast!! 🎉 I feel so happy he found a new home🏰

Thank you for the trust and support, I wish I knew who!😸

🌈Welcome to the Randocats family🐾

#NFTCommunity #NFT #NFTs #NFTProject #NFTartist #nftcollector #opensea #nftart #NFTCollection https://t.co/8DhtAwZD8m"
1,1,new,"Very happy to announce our partnership with @xorart_nft  🤜🏻🤛🏻
We know the team and trust their vision, as we share the same values.
Go check the new Chanoir flash sale 🚀
Friday, March 18th 🗓 
Noon ET | 9:00am PT | 6:00pm Paris time ⏰
https://t.co/bgAGR82Yfj https://t.co/OYrwSNs8aP"
2,1,new,"Until now, in the height of hardships, you can trust yourself and God again and keep going....
Hope shows us a new way 🙌🌸
https://t.co/Ju08SieSHp
#nftart #NFTCommunity #NFTs #opensea #digitalart #collectors https://t.co/BW0fAgjzrY"
3,1,new,"🚨Crypto News Update🚨

✅ Gamestop enters the NFT space
✅ Mac Jones gifts Patriots offensive linemen #Bitcoin
✅ Jack Dorsey and Jay-Z create ₿trust
✅ Concerts in the Metaverse new wave? 
✅ ⁠Potential Merger Between Bancor &amp; SushiSwap
✅ And more..

//THREAD// https://t.co/J2qtA7iEWK"
4,1,new,"We have written a very candid FAQ, made up of the most difficult questions we see facing new NFT projects, in an effort to provide full transparency from our side as we embark on this journey together.

You can find this FAQ at:
https://t.co/JJ2aax6GYE
CANDID-FAQ channel."
0,1,work,"Wow @hiveinvestments is working hard 24/7 to be transparent with the community and push these detailed articles out 🐝
Best thing about the article: you don‘t pay the 15% tax if you mint or buy a #NFT on the secondary with your generated $HNY tokens (compunding). 
FCFS minting 🦧"
1,1,work,"GM NFT Family 🪟🌞🪟

Do whatever brings you to life. Follow your own fascinations, obsessions, and compulsions. Trust them. Create whatever causes a revolution in ur heart. What works for others might not work for you. Just be you!

Have a terrific 22-2-22! 🪟🤗🪟 https://t.co/wevqFnWXfP"
2,1,work,"@NFT_NYC Diversity of NFTs isn’t about artwork, it’s about use case.

NFTs have the potential to have unlimited use case beyond art. 

So diversity of NFTs to me, is about using the technology to create diverse social solutions to the issues Web2 failed to solve"
3,1,work,I am in as well not because of anything else except his movement &amp; hard work ethics. I will HODL until I see the work ethics fall off not the project. That's how I buy NFT through the PERSON FIRST not the ART because ART will take a longer time and the PERSON reassures that #AKU
4,1,work,"My dear collector, thanks again for trust in my work. Wish you all the best.
😍😍😍
And YES. again I'm sold out until the next drop

https://t.co/jx0GTxjvWe
👀 @opensea
#NFT #NFTs #NFTCommumity #nftcollectors https://t.co/F7bSUjCz4m"
0,1,best,"Everytime we post our discord with 10 or 25 spots it gets filled in less than 1 second!!!

This community will be the best in the whole NFT ecosystem! Trust me, we will make it. We are all gonna make it."
1,1,best,"Shibas 4 life!!!! Such a nice project to trust in it....
Love my Shiba and is ""no list"" and never will be listed.
@Shibaclubnft #ShibaArmy #NFTCommunity #NFTs #bestnft https://t.co/nQXZFb7zJk"
2,1,best,"What's special about the @MicroPetsBSC ecosystem and upcoming #P2E? 

🔥 Stake your #NFT's in our #BNB pool for some insane rewards and then link your best in your profile, play the game, then amplify those earnings.

Transparent and doxxed team on #BSC. https://t.co/g19fH3x4BV"
3,1,best,"Our @kurorobeast golden  tickets sold out in  2 seconds.  Thank you so much for your support and trust, islanders!  

We're gonna make the best damn game we can.  We're off to a good start with the likes of @ProfOtium on the team. https://t.co/NdQ7c48fwO"
4,1,best,"I wrote the attached tweet, and I used ""one of the best"" for a reason. 

@designooz, the artist behind @apa_nft, is also one of these incredibly diverse and talented artist who's work I adore. https://t.co/kz0Rw9GhYs"
0,1,moral,"@TheAmazemanRBLX Like NFT issues aside, for a developer with influence over millions of CHILDREN to publicly state that morality does not matter to them is so fucked up I can’t even wrap my mind around it"
1,1,moral,Monetization is a bigger moral compass than long term vision and ethics for 90% of the NFT space.
2,1,moral,"@ShogunSamurais So then with this new unencumbered will, the Bushidō engraved into his soul and transfered power into his weapon engraving it 義 and latching itself to his body. Upon failining this moral code the weapon would break and take his soul into the  spirit realm  #NFTart #NFTart #NFT https://t.co/zoqjT1FnQi"
3,1,moral,god i wanna draw a shitty picture for malessoul so bad but it’d be an nft. biggest moral quandary of my life https://t.co/uqGfGoTvPE
4,1,moral,"@Chazman1189 @DutchmenJordyn Not lawsuits…prosecutions. Vic’s buddy has a pretty extensive rap sheet including numerous crimes of moral turpitude. So, I guess an average NFT bro."
0,1,space,"@garyvee @veefriends probably zero shot since our audience is so small, but would love to have you on the @mnihpod to talk veefriends and diversity in the metaverse/nft space. We've had Janine Yorio, Genetic Chain, and Kwaku Alston on in the past. Regardless, appreciate your voice."
1,1,space,hella people in this fuckin NFT space are scummy. i only trust 2 ppl @0xBender &amp; @0x_fxnction
2,1,space,"BIAS

This probably is the most influential category when buying a photo. In NFT space this is not a flaw, it is a property. You want to be closer to the people you like. 

Community is key. Collaboration essencial https://t.co/Y8RIK86rE8"
3,1,space,"@OSFCollections @NFT_NYC The last thing we need in this space is ""awards,"" especially via easily bottable twitter polls with no transparency."
4,1,space,"#1 rule:
Trust yourself more than anyone else!

1 of the reasons I believe I am doing great in the #NFT space or life in general is that I have absolute confidence in what I do.

Sure I lose sometimes like everyone but when it happens I get sad for 1min and move!

YOU ARE AMAZING"
0,1,art,"Trust your intuition it almost always leads to fruition

#nft #nftart #art #digitalart #nfts #nftartist #crypto #cryptoart #nftcommunity #nftcollector #ethereum https://t.co/CD5RWtNrkN"
1,1,art,"@freddurst @OMI_VeVe @veve_official It’s still better than any other NFT project. They have the biggest user base, with the most diverse licenses. It’s a lot to work out with everyone and it takes time to do it right. Investing is patience. USPS, Disney, Marvel, DC, Cartoon Network, etc. aren’t worried.."
2,1,art,"Transparency is key 🔑

#NFT #NFTs #nftart #NFTGiveaway #NFTCommmunity #nftwomen #womencommunity #womenempowerment #womenpower #nfthesaurus  #nftshe #womeninnfts #nftwomenunite #womenempowerment #womenhistorymonth #womeninweb3 https://t.co/cuofU2GOvE"
3,1,art,"@girldadNFT @OwnTheMomentNFT i think it was an overreaction on their part to initiate a self-ban. Shady behavior, yes. But now just give away some moments (like a fine) and move on.

Also, this proves why collectibles on the blockchain are superior to those that arent. 
Transparency and Accountability 💯"
4,1,art,"Full transparency, there are a few prior works I have been a part of that transitioned to NFT funding after my hire. I've since departed from the projects, though I don't have any quarrel with those projects or the people involved. I simply don't want to be a part of NFT projects"
0,1,nft,Whoever has me saying gm as an nft has a legal and moral obligation to send it to me
1,1,nft,"I've just purchased Equality collectible! https://t.co/4VRW5PpKjG #rarible #tezos #CleanNFT #nonfungible #digitalasset #nft via @rarible

Thanks a lot @mrp_poor for this  beautiful artwork"
2,1,nft,"Turtle - florarium $ETH

«I asked myself the question: “If a turtle had a transparent shell, what would we see? My imagination presented me with a cute turtle, which instead of a shell has a beautiful florarium with an orchid. It's so magical. I love this combination.» 🐢🌺 #nft https://t.co/XTZZjZgdkX"
3,1,nft,"Diversity - 1, https://t.co/K9pvJRNV4s   #nfts #nftcommunity #nftartist #nftcollector #kalamint #collectibles #cryptoart #nftart #nft #blockchain  @kalamint_io  #NFT20 https://t.co/Yt8JQuUguj"
4,1,nft,Fuck yessssssssss #spidermannft #nft #amc #moon #SpiderManNoWayHome #SpiderMan #amcnft https://t.co/jcaD1Y4BOC
0,1,artist,"@yamudazu @paulaonline_eth @Handdrawcraft @IkesJapan @flori_art @LuxuryLadiesNFT @MamaBearCPA @TheSillyArtColl @DiamondKingsNFT @Rageoverrun @MatrixShapes @LePro_1 @WeAreWomen_NFT @wasbp888 @spookyghostnft @Bob_Mastar @katas_art There are lot of good artist in Polygon, selling at cheap price. So at small expense you can have diverse amount of arts in your collection.
Though mostly you will see pfp project but if you are pfp collector good for you. 🫰
Happy Collecting...."
1,1,artist,"The rest of the funds raised (11/12)

The rest of the funds raised will be used as follows:

1⃣ Hire extra team members
2⃣ Post-Launch marketing
3⃣ Paying our current artist / developer

We will be completely transparent with where the money is going in Discord as it is spent. https://t.co/tMVACZGZdP"
2,1,artist,"Fmale Collection on @opensea
👧👩‍👧‍👦👭🌈
https://t.co/8aeg2kHkWP
Fragmented #Equality 

Vanilla completed. Uploading Solar next!

Floor Price 0.1 #ETH 
#EthereumNFTs #NFT #NFTart #NFTartist #NFTCollection #art #artwork #artoftheday
#opensea launch! #OpenSeaNFT https://t.co/ymY57SSb8O"
3,1,artist,"@NathanHeadPhoto Being a lesser known artist on the NFT scene and not getting much recognition can really lower moral. t
There are so many amazingly talented artists here who are not being seen or recognised and it saddens me that so many will quit."
4,1,artist,"@ElleOsiliWood @TribeTokens Even if this is carbon negative, which it isn't, it's still contributing to the wider NFT landscape and still doing a huge amount of damage. A real shame. As a freelance designer/artist, this is the opposite of ethical practice and there are so many better options."
0,2,sale,"Is coming!🤯🌈🚀

in a few days #toygang will be minted on opensea!

PRESALE ON MAY 26TH

Thank you all for your trust and support!

#toygangnft #nft #nftart #nftcollectors #NFTs #NFTProject #NFTCommunity  #NFTdrop #LGBTQ  #NFTMint #Metaverse #NFTsales #Nftshill #Mintingnow https://t.co/7AGHPjcfwb"
1,2,sale,"🔥#TrustRecruit 🔥
World’s First #Blockchain Certified &amp; AI-matched #NFT #Resume #Marketplace. https://t.co/GokWJPj1J5
✨Don’t miss the opportunity, get TRT Tokens at 62.5% Discount.
@trust_recruit #privatesale #nft #crypto #Whales #tokensale #ico #investor #investing #TokenSale https://t.co/iYfs7yAIKX"
2,2,sale,Second sale today by our daughter @ClassyTeensNFT 😊❤️ Thank you @Karadi_NFT for the trust in her project 💜🌺😀 https://t.co/ZiPSc5NTuz
3,2,sale,Facts: I spent over a year in the #nft space before I actually had my first sale.  Sometimes it can be discouraging when you focus on sales… but if you focus on enjoying your process… the sales eventually come. Trust me. 🙌🏽🚀 Don’t give up!
4,2,sale,"The Fearless Girl statue will have its NFT version for sale.

“[The statue] stands for the empowerment of women, equality, equal pay, and the general well-being of women”, said its author, Kristen Visbal. https://t.co/GNPYULa9dk"
0,2,girl,"🟠PUNKGIRL OF THE DAY! #1 

Bringing the Pink Sensation, This Punkgirl Rocks with her Transparent top and PUNKGIRL NFT Earrings! She is probably too busy battlling other crews, trying to tag most rooftops of Punk City.

What do you think She Likes to do on her free time? https://t.co/wiWFAv2IYk"
1,2,girl,"@CreativeDebuts @alphagirlclub @AdidasLondon @LaNFTina @WomenTribe_nfts would make a Fantastic addition to this exhibition❣️ @nft_izzy is the #NFTartist with a focus on equality, diversity &amp; charitable work.
Their arrival will be be supporting @OutRightIntl new program EmpowHER 🏳️‍🌈
Come see what this #TRIBE is about!🌈☀️
#WomenInNFTs https://t.co/aULAZlQBP3"
2,2,girl,"Last week I decided to buy into a #NFT project that has great utility and is for a great cause.. 

@WomenriseNFT is committed to gender equality, girls education and mental health. 2.5% of sales royalties donated to @MalalaFund 

Share your fav WR nft 👇🏻

#WomeninNFTs #NFTs https://t.co/ugcaYdhywZ"
3,2,girl,@diverse @Mainhoodgirl @rerr For SKY from Russian with Love ❤️ https://t.co/rdgp2zpJ7b
4,2,girl,"TODM fam! Ya girl is doing a lecture today on metaverse ethics at NYU for the Big Ideas course. 

I will be touching on governance and accountability in the NFT space. 

Anything you think I should bring up? https://t.co/msRKRaayj1"
0,2,price,"1.   Effective mint cost at presale of 0.75 $SOl

2.   ALL rewards given back to holders and minters - no other NFT project like it

3.   Amazing community that is incentivised to hold and push the price floor up

Trust me, get into @mmccsolana before it's too late! https://t.co/Y71sjs008V"
1,2,price,"Hey guys !Tomorrow is the next mint phase for @ElrondPandas  🔥
price : 0.5 $EGLD
Where : https://t.co/EsXFKkzmnr
When : 8 pm UTC
Supply for this mint : 500
Only 2 pandas below 0.5 on Trust market : https://t.co/myzrNLtAXM
Discord : https://t.co/VYsyTgTZMM

#NFT #ElrondNFT"
2,2,price,"Launching my new collection next week. “NFT Now” is going to be a revolution in this space. 

• Doxxed team
• Exceptional art
• No whitelist grinding 
• Utility
• IRL events 
• Partners (will be revealed after mint. Trust me 😉)

Mint price - 1.5 ETH https://t.co/xclSvzWxbR"
3,2,price,"People think this is a shill but it is definitely the best NFT community I have been a part of. There is noit one project with a team that executes and communicates better. I clearly have some bias, but IMO it is one of the most underpriced projects out there."
4,2,price,"""I follow the way of my spirit. Don't trust me, but if you want to, know you can't go back""

Yokatta #41 on @opensea
Fixed price: 0.021 $eth 💜⬇️

https://t.co/T0UXTWI0ks

#NFT #nftcollector #OpenSeaNFT #NFTCollection #NFTCommunity https://t.co/5Zlb6ywNJu"
0,2,unique,"Serkan Altuniğne @serkanaltunigne hand illustrated more than 250 traits to create a high diversity of Rarities. All Bobos are unique and are randomly generated. Yes, some are more rare. Woof!🐶

Minting now: https://t.co/JWeIM9yQsy 
-
#WhatsMinting #BoboVerse #NFT #NFTCommunity https://t.co/usRc5ulDwi"
1,2,unique,"$CPTINU is building the #superhero story of #crypto💥
-Own and unique concept, including #NFT #Comic, our #DEX, and self-made #Game Assets🧪
-Strong and welcoming community💪
-Education, Entertainment, and Transparency 🤝 https://t.co/WXHAojKt2y"
2,2,unique,"As a Black person in the NFT Space - it's concerning to me to hear the word ""diversity"" in the context of various art styles rather than cultural uniqueness."
3,2,unique,"NFT influencers who love🍷🍷🍷, diverse teams, unique concepts, and their audience should get behind Hello fam! - launching tomorrow at 2PM ET (10 AM ET if you own an 🐘). https://t.co/u7FRYPTWNr"
4,2,unique,"As darkness and light change places in the world, 7 colors appear and play. This transitions bring diversity. There are people of color in this collection. *They are unique and only 1 edition each. #7colors
https://t.co/akpCirlK22 #NFT https://t.co/gQixmYjG6q"
