,Word,Tweets
4,early,"2/ All the team members from MetaMansionsNFT are coming from Canada, but on the KeyLead website Dubai, UAE is clearly mentioned as the key location next to Vancouver, Canada (right-bottom corner). https://t.co/NKMg34spGO"
0,dont,"❤️‍🔥 DIVERSE METAVERSE 1/1 NFT !!! 💀
 
'Bitch dont kill my vibe' listed on @opensea

 👽🛸👽

 ✍️ 0.012Eth #PolygonNFTs  

🔗https://t.co/IOQgtARqci
#WomenInNFTs #NFTCommunity #OpenSeaNFT #NFTdrop #NFTCollection https://t.co/dPZJvKsBSx"
1,dont,"ELLIPTICAL ORBIT💫🪐⚡️⚡️ 1/1 NFT listed in DIVERSE METAVERSE collection! Floor price 0.01Eth, dont miss these unique artwork pieces👽💫

https://t.co/pZflWdOvgk

#WomeninNFTs #alien  #NFTs #NFTCommunity  #opensea #WomeninNFT #animation https://t.co/snrCrCOSGI"
2,dont,"❤️‍🔥 DIVERSE METAVERSE 1/1 NFT !!! 💀
 
'Bitch dont kill my vibe' listed on @opensea

 👽🛸👽

 ✍️ 0.012Eth #PolygonNFTs  

🔗https://t.co/IOQgtARqci
#WomenInNFTs #NFTCommunity #OpenSeaNFT #NFTdrop #NFTCollection https://t.co/dPZJvKsBSx"
3,dont,"ELLIPTICAL ORBIT💫🪐⚡️⚡️ 1/1 NFT listed in DIVERSE METAVERSE collection! Floor price 0.01Eth, dont miss these unique artwork pieces👽💫

https://t.co/pZflWdOvgk

#WomeninNFTs #alien  #NFTs #NFTCommunity  #opensea #WomeninNFT #animation https://t.co/snrCrCOSGI"
4,dont,"ELLIPTICAL ORBIT💫🪐⚡️⚡️ 1/1 NFT listed in DIVERSE METAVERSE collection! Floor price 0.01Eth, dont miss these unique artwork pieces👽💫

https://t.co/pZflWdOvgk

#WomeninNFTs #alien  #NFTs #NFTCommunity  #opensea #WomeninNFT #animation https://t.co/snrCrCOSGI"
0,nft,"NFT DROP ❤️‍🔥 Alien arcade 1/1 listed in the DIVERSE METAVERSE 👀 0.02

https://t.co/LitAwof7In

 #WomeninNFTs #NFTs #NFTCommunity  #NFTdrop #NFTGiveaway #PolygonNFT #Aliennft https://t.co/bitmBjiufG"
1,nft,"👽 DIVERSE METAVERSE NFT DROP !!! 👽
 
Art is in my DNA 1/1 piece listed on 
@opensea

✍️ 0.02Eth #PolygonNFTs 

🔗 https://t.co/J0iNA6h00T

#WomenInNFTs #NFTCommunity #OpenSeaNFT #NFTdrop #NFTCollection #nftperks https://t.co/cgABiQbuzT"
2,nft,"Is that a PixelSaurus we see on the OFFICIAL @SanDiegoNFTCon banner? YES!!! 🤩🦕🦖

💥 Over 60% minted!
💥 Diverse &amp; inclusive!
💥 VERIFIED #OpenSea account!

Mint YOUR PixelSaurs whilst we still have some available!👇
🔗 https://t.co/MhGyUSfkpv

#nft #nfts #MintASaurus https://t.co/lYpRhpZ1Ic"
3,nft,"#TheGuardianMuses❤️
Digital painting #NFT PROJECT
More💯 #models on #opensea 
Proud to promote Diversity🙌

#NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto
https://t.co/QiH3XoZEMn https://t.co/7a7hLonI7y"
4,nft,"NFT Holders of the DIVERSE METAVERSE / GALAXY GIRLZ collection... check your hidden 👀 I have sent you a 1/1 'Self reflection'❤️‍🔥 anyone who purchases an NFT today, receives this rare 1/1  piece ❤️‍🔥 #nftcommunity #WomenInNFTs #nftholders #NFTdrop https://t.co/TRVG3Tgf91"
0,crazy,"Our #TrustVibes partner @OfflineExchange just shared a prototype video 🤫 of how customers can BUY, SELL and SWAP $TRUST on #OfflineExchange. 
This is crazy..🤯 👇
📺 https://t.co/BuQ8L28Rnp
🎉 More HUGE announcements to come.🚀
#BinanceSmartChain #metaverse #NFT https://t.co/Y2qHqZENIs"
1,crazy,"Our #TrustVibes partner @OfflineExchange just shared a prototype video 🤫 of how customers can BUY, SELL and SWAP $TRUST on #OfflineExchange. 
This is crazy..🤯 👇
📺 https://t.co/BuQ8L28Rnp
🎉 More HUGE announcements to come.🚀
#BinanceSmartChain #metaverse #NFT https://t.co/Y2qHqZENIs"
2,crazy,"Our #TrustVibes partner @OfflineExchange just shared a prototype video 🤫 of how customers can BUY, SELL and SWAP $TRUST on #OfflineExchange. 
This is crazy..🤯 👇
📺 https://t.co/BuQ8L28Rnp
🎉 More HUGE announcements to come.🚀
#BinanceSmartChain #metaverse #NFT https://t.co/Y2qHqZENIs"
3,crazy,"Our #TrustVibes partner @OfflineExchange just shared a prototype video 🤫 of how customers can BUY, SELL and SWAP $TRUST on #OfflineExchange. 
This is crazy..🤯 👇
📺 https://t.co/BuQ8L28Rnp
🎉 More HUGE announcements to come.🚀
#BinanceSmartChain #metaverse #NFT https://t.co/Y2qHqZENIs"
4,crazy,"Our #TrustVibes partner @OfflineExchange just shared a prototype video 🤫 of how customers can BUY, SELL and SWAP $TRUST on #OfflineExchange. 
This is crazy..🤯 👇
📺 https://t.co/BuQ8L28Rnp
🎉 More HUGE announcements to come.🚀
#BinanceSmartChain #metaverse #NFT https://t.co/Y2qHqZENIs"
0,music,"2/ We owe a lot to individual Russian people in terms of science, literature, art, music, etc. Bob Dylan’s paternal grandparents emigrated from Odessa in the Russian Empire (now Ukraine) to the US, one of many examples of brilliant minds that originated from Russia."
1,music,There was a time when everyone in the Web3/crypto/NFT space was supporting each other with a common goal to make this tech more mainstream. But now our paths are diverging and we are all playing musical chairs. It's a beautiful interplay between human cooperation and competition.
2,music,"NEW ARTIST Welcome to the #TrustVibes Family, Singer &amp; Composer @EuCaioCortez 🎶. Last year Caio's music was streamed over 31K times to 18.4K Listeners on @spotifyartists. We look forward to helping him build his community in the #TrustVerse. 🚀🤙#BinanceSmartChain $TRUST #NFTs https://t.co/cj9P3CiaF0"
3,music,"NEW ARTIST Welcome to the #TrustVibes Family, Singer &amp; Composer @EuCaioCortez 🎶. Last year Caio's music was streamed over 31K times to 18.4K Listeners on @spotifyartists. We look forward to helping him build his community in the #TrustVerse. 🚀🤙#BinanceSmartChain $TRUST #NFTs https://t.co/cj9P3CiaF0"
4,music,"NEW ARTIST Welcome to the #TrustVibes Family, Singer &amp; Composer @EuCaioCortez 🎶. Last year Caio's music was streamed over 31K times to 18.4K Listeners on @spotifyartists. We look forward to helping him build his community in the #TrustVerse. 🚀🤙#BinanceSmartChain $TRUST #NFTs https://t.co/cj9P3CiaF0"
0,miss,"@EstherKuforiji We're here to take up space and share ourselves! 

We're on a mission to support &amp; create diverse leaders in web3 &amp; beyond. Each Changemaker NFT provides access to:

✅Web3 Onboarding Course
✅Intersectional Leadership Training
✅Mentor Matchmaking
✅Community of change-makers https://t.co/SRJaKnGHMw"
1,miss,"We’ve got a lot of new followers lately, so allow us to reintroduce ourselves 👋🏽 

We’re Take Up Space. We’re a global collective on a mission to create a world with more diverse leaders. 

Our genesis Changemaker NFT Collection is your membership pass to our community🤝 https://t.co/VwUnrGY4ox"
2,miss,"We woke up to 109 Changemakers joining our mission to educate, inspire &amp; create the next generation of diverse leaders✊🏽🌈

So many inspiring people that share our vision &amp; values. 

Let’s Take Up Space - together! 👩🏽‍🎤💫

#queerNFT #womeninNFT #BlackNFT #diversityinweb3 https://t.co/7zmRWObgBS"
3,miss,"Did you miss it?🔥  You will be able to purchase #NFTs in the #TrustVibes #NFTMarketplace from the 1st of January, using $TRUST @BinanceChain $BNB @ethereum $ETH  @CardanoStiftung $ADA and @chainlink $LINK 🤯🤫 More news to come... 🚀👊 https://t.co/DgIv4Xd821"
4,miss,"38/ The case was however dismissed because Beanie allegedly made a deal and sold out all his thousands of paid customers, incl. admins/mods of his forum by handing over all their personal data to the authorities. They all faced criminal charges and were fined. https://t.co/WBPkeK2mvo"
0,trust,"We were contacted by a member of the community who said they claimed the original account for us, and has since handed over the handle. 
We didn’t trust this right away due to the murkiness of the entire situation."
1,trust,"22/ It’s interesting to realize that the Web2 world has instilled so much trust into the digital world, that scammers are abusing that trust and people are simply handing over their hard-earned money without any hesitation."
2,trust,"5. Undeniably, the artwork of the avatar drop has been one of the “coolest” and most unique to date. Many compared BAYC to Supreme, but I think Azuki to Supreme is a much better comparison. Finally, “trust the process” implies the team knows what they’re doing."
3,trust,"5. I know we're missing punks or AB or more this or more that. If we had infinite money we would collect everything trust me! We've simply picked our favourite stuff, that we view as complementary to the classic Punk/AB construct. You can read more here: https://t.co/OoXqxFqZoz"
4,trust,"10. Why is that bullish for NFTs? Well tokens can act as a gateway for events. Things like VIP benefits, skipping queues (trust me there were a LOT of queues), access to celebrities, limited edition merch..you name it."
0,want,"5/ We have often compared this to spam email. How can you assess whether spam emails are truly spam? Do you have to fly to country XYZ to check if the person exists and has a bank account with $10 million USD that they want to share with you?
https://t.co/sIjFlpY4vc"
1,want,"6/ That is not uncommon in the art world. But let us also look at some of the messages that Friendswithyou wants to send out to the world, and how they relate to their own behavior. Are they consistent and do they practice what they preach? https://t.co/x499VHWtXJ"
2,want,@digitalartchick Thanks. Let’s hope that anonymous influencers in the future will behave in such a way that they don’t have to worry about their safety in case they dox themselves or get doxxed by someone else. You might want to review some of your past digital tracks to make that not too easy...
3,want,"2/ “in the interest of TRANSPARENCY, the winners can choose whether or not they wish to be revealed publicly”. Don’t be surprised if the winners don’t want to be revealed and the siblings of the founders are all suddenly driving in lambos. https://t.co/AkqA3OMBWp"
4,want,@digitalartchick Thanks. Let’s hope that anonymous influencers in the future will behave in such a way that they don’t have to worry about their safety in case they dox themselves or get doxxed by someone else. You might want to review some of your past digital tracks to make that not too easy...
