,Word,Tweets
4,using,"Last but not least - we have indications that ""scam projects"" are not only generating lots of money via mints, but also via fake collections using Discord messages and even moderators asking for your seed phrase. Do read this thread to protect yourself: https://t.co/KkYNV5saFU"
0,vrf,"22/ It’s interesting to realize that the Web2 world has instilled so much trust into the digital world, that scammers are abusing that trust and people are simply handing over their hard-earned money without any hesitation."
1,vrf,"3/ The NFT was immediately sold after it was transferred. Scammers are abusing the trust that people generally have in the digital space (instilled by Web2), and it's truly sad to see that we are forcing people to become far less trustful towards others because of all these scams https://t.co/kktbDTHaMF"
2,vrf,"20/ Exposing Beanie was financially the worst decision that we could have personally made, but we did it and didn’t sell any NFTs before his exposure. We also never benefited from trading in NFTs in any way by using this account and the blockchain will provide that."
3,vrf,"60/ He proclaims to like transparency but tries to remain as non-transparent as possible by using large numbers of different aliases, Twitter accounts, (anonymous) wallets, offshore proxies and front men to hide behind and manipulate people."
4,vrf,"Last but not least - we have indications that ""scam projects"" are not only generating lots of money via mints, but also via fake collections using Discord messages and even moderators asking for your seed phrase. Do read this thread to protect yourself: https://t.co/KkYNV5saFU"
0,random,"17/ Gargamel mentioned in an interview that they ""knew all about what this world was"", things are not ""just random"" which can also be concluded from the complicated puzzle that BAYC posted that ultimately could only be deciphered by a team of professionals https://t.co/rtp0fdAY6t https://t.co/oYjLHfDYty"
1,random,"17/ Gargamel mentioned in an interview that they ""knew all about what this world was"", things are not ""just random"" which can also be concluded from the complicated puzzle that BAYC posted that ultimately could only be deciphered by a team of professionals https://t.co/rtp0fdAY6t https://t.co/oYjLHfDYty"
2,random,"17/ Gargamel mentioned in an interview that they ""knew all about what this world was"", things are not ""just random"" which can also be concluded from the complicated puzzle that BAYC posted that ultimately could only be deciphered by a team of professionals https://t.co/rtp0fdAY6t https://t.co/oYjLHfDYty"
3,random,"17/ Gargamel mentioned in an interview that they ""knew all about what this world was"", things are not ""just random"" which can also be concluded from the complicated puzzle that BAYC posted that ultimately could only be deciphered by a team of professionals https://t.co/rtp0fdAY6t https://t.co/oYjLHfDYty"
4,random,"17/ Gargamel mentioned in an interview that they ""knew all about what this world was"", things are not ""just random"" which can also be concluded from the complicated puzzle that BAYC posted that ultimately could only be deciphered by a team of professionals https://t.co/rtp0fdAY6t https://t.co/oYjLHfDYty"
0,user,"❓❓❓ What solutions does TrustVibes offer? 

✔ Trust Vibes is a decentralized platform. All payments on the platform are done using the #TRUST token. This token is used for the fair distribution of resources and rewards on the platform and to stimulate users of TrustVibe. https://t.co/vxw1sMSGJI"
1,user,"❓❓❓ What solutions does TrustVibes offer? 

✔ Trust Vibes is a decentralized platform. All payments on the platform are done using the #TRUST token. This token is used for the fair distribution of resources and rewards on the platform and to stimulate users of TrustVibe. https://t.co/vxw1sMSGJI"
2,user,"We also hope @Twitter creates a feature that allows any user to see by whom they have been blocked. When logged into this account we can't access certain tweets/discussions, so it creates transparency (like the blockchain), which is a key feature of Web3.

https://t.co/zG1caS1Ad3"
3,user,"If Twitter is creating a feature that will allow users to edit their tweets, can they also create a feature to show any deleted tweets.

There is often more truth hidden in deleted tweets than in the manipulation and deception found in anything published.

https://t.co/sMmkxchPPH"
4,user,"❓❓❓ What solutions does TrustVibes offer? 

✔ Trust Vibes is a decentralized platform. All payments on the platform are done using the #TRUST token. This token is used for the fair distribution of resources and rewards on the platform and to stimulate users of TrustVibe. https://t.co/vxw1sMSGJI"
0,nft,"GN #TheGuardianMuses❤️
Digital painting #NFT PROJECT
More💯 #models on #opensea 
Proud to promote Diversity🙌

#NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto
https://t.co/QiH3XoZEMn https://t.co/Ylavx2f3Su"
1,nft,"Long Chins are a fine art, computer generated collectible of 1111 diverse people created by digital artist Nadia H. 

https://t.co/anr8p6RxB4

#NFTs #arpunks #nftartist #NFT #nftart #nftcollector #NFTCommunity #longchins #7777nft https://t.co/j8ujm9JJTS"
2,nft,"GM #NFTCommunity!
Disability visibility &amp; inclusion for 1.85B of people is an integral part of the equity, diversity &amp; inclusion agenda. It can bring effective changes and universal innovation in Web3, Metaverse and NFT!

Agree?

#UnikGals #nft #innovation #DisabilityInNFT https://t.co/ylBYS6Nl6R"
3,nft,"Long Chins are a fine art, computer generated collectible of 1111 diverse people created by digital artist Nadia H. 

https://t.co/anr8p6RxB4

#NFTs #arpunks #nftartist #NFT #nftart #nftcollector #NFTCommunity #longchins #7777nft https://t.co/j8ujm9JJTS"
4,nft,"Only 245 mints to go... (0.05 ETH) 👀🦕🦖🌋
🔗 https://t.co/AibesNcvw9

🫂 Fun, family friendly, diverse &amp; inclusive!
🫵 Choose up to 3 x traits!
📗 Hand-written background story!
🔒 Safe &amp; secure minting!
✅ Trademarked &amp; OpenSea Verified!

#nft #nfts #dinofam #rawr #pixelsaurus https://t.co/trkCX2eYEL"
