,Word,Tweets
2,diverse,"You can jump on board and ADOPT a PixelSaurus #NFT from just 0.02ETH. We have over 500+ diverse designs that also embrace disability, mental health issues &amp; phobias, and each PixelSaur has their own backstory, role, region and pronouns. #NFTCommunity 🦕
➡️ https://t.co/jk61Izkks4 https://t.co/0ebU6VSRB4"
3,diverse,"“I’m becoming the person I was looking for” - @ArlanWasHere, Investor, Founder &amp; Author. 

The power of diverse leaders and compounding representation✊🏽"
4,diverse,"Long Chins are a fine art, computer generated collectible of 1111 diverse people created by digital artist Nadia H. 

https://t.co/anr8p6RxB4

#NFTs #arpunks #nftartist #NFT #nftart #nftcollector #NFTCommunity #longchins #7777nft https://t.co/VmQ9AWUNbb"
0,project,"Be part of the fastest growing pixel Dinosaur #NFT project on the blockchain!

✅ Over 600+ diverse designs!
✅ Embraces disability &amp; mental health!
✅ Over 2.4 ETH in #NFTs traded!
✅ Verified #OpenSeaNFT account!

🦖Rex: https://t.co/hJuV9uxwXc
🦕Bronto: https://t.co/jk61Izkks4 https://t.co/ZvyH2oovUU"
1,project,"3/ We have a responsibility to uncover the truth, but also to release the information in a responsible way, by not doing any unnecessary damage to the NFT space, and certain projects/individuals. Especially when they have not had a chance to defend themselves against these claims"
2,project,"We never endorse projects, but both @GoGalaGames and @BT are very reputable and their involvement in the NFT/Web3 space is beneficial to all.

We hope that any new players will choose the influencers that they want to work with very wisely in the future.

https://t.co/nmYo9yxYeO"
3,project,"15/ Just so that people know, @NFT asked $20000-$25000 per IG post and the minimum amount was 5 posts, to they would rake in anyway $100k- $125k per project! They also suggested that more posts is relatively cheaper, so ideal for scammers with multiple projects. https://t.co/pe18LOJWDy"
4,project,"14/ If you are part of the inner circle (as a project or as an individual) - it literally even says ""best friends"", then you will certainly be able to benefit from the generosity, altruism and inclusivity of this project. But otherwise you simply have to pay a high price for it. https://t.co/1EQkQt5xP8"
0,new,"2/ The last weeks we have been mainly warning for scammers/scams (more than 80% of all newly created projects) in order to protect new, young, naive and easily influenced individuals and educate them to spot the red flags themselves."
1,new,"Gm Friends
I Repost for new followers
#TheGuardianMuses ❤️081
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist  #OpenSeaNFT #ArtistOnTwitter
#NFTCollection #NFTCommunity https://t.co/iN7Gj4GdZ5 via @opensea"
2,new,"#TrustVibes App Update 
🔶 @Android bug resolution and fixes complete🍾
🔶App testing phase has now started
🔶On track to push code to production this month 🎉
🔥🗞We have great news from our partners. Exciting times for $TRUST are incoming. 🤙🚀 #BinanceSmartChain #Crypto"
3,new,"12/ Another account highlighted the below news story, which in actual fact appears much bigger and damning than anyone so far has published. The Twitter/IG handles of NFT were immediately deleted after this news story to bury the evidence
https://t.co/GsIWemPI87"
4,new,"✨ 'The mind that opens up to a new idea never returns to its original size' ✨

'Alien disclosure' 👽 listed on @opensea
 ✍️ 0.02Eth #PolygonNFTs 

🔗 https://t.co/XNKycXSh2e
💚 DIVERSE METAVERSE 1/1 NFT  💚
#WomenInNFTs #NFTCommunity #OpenSeaNFT #NFTdrop #NFTCollection https://t.co/ahUNpDh99A"
0,work,"15/ This is not a Dutch Auction in the true sense of the word and certainly not when the earlier you buy, the more rare your NFT will be. It is however an example of how the NFT space works: a few ""insiders"" are hyping ventures/projects/artists, and they benefit the most."
1,work,"❤️‍🔥 DIVERSE METAVERSE 1/1 NFT !!! 💚
 
'Why do humans make everything hard work?'  listed on 
@opensea
 🌙

 ✍️ 0.01Eth #PolygonNFTs 💫

🔗 https://t.co/ZHNLxGvOTi

#WomenInNFTs #NFTCommunity #OpenSeaNFT #NFTdrop #NFTCollection #MoonLovers #moonnft https://t.co/FSJtQXNuyk"
2,work,"#UnikGals fact check 🦸‍♀️

We're not only providing great #Metaverse and IRL utilities but work on building #equitable and #inclusive #Web3 🚀

Let's normalise having real/fictional influencers &amp; role models w/ #disabilities. There's no #equity without #disabilityinclusion 💜 https://t.co/KLrA0VeEIa"
3,work,"Ice cream with the aliens 

1/1 artwork from the Diverse Metaverse collection - https://t.co/tRNyvxUrMj
#NFT #NFTCommunity #digitalartist #neon #Metaverse https://t.co/J4p8cn5LQI"
4,work,"2/ How does that work? A verified Twitter account changes its handle to “NFT Ethics” and then reports to Twitter that our account impersonated them. Because probably 95% of these cases are legit, Twitter automatically suspends the non-verified account."
0,space,"3/ We have a responsibility to uncover the truth, but also to release the information in a responsible way, by not doing any unnecessary damage to the NFT space, and certain projects/individuals. Especially when they have not had a chance to defend themselves against these claims"
1,space,"3/ Decentralization has various advantages, but also specific disadvantages for which the NFT space currently does not have a solution. Anonymous people have less of an incentive (or even no incentive at all) to act morally/ethically and to take accountability for their actions."
2,space,"@SerpentAU The whole gaming/esports scene is completely corrupt(ed) and many of those people are currently active in the NFT space. All pretending to be honest (you exposed Kquid for cheating), but you turned out to be the biggest cheater yourself and denied it first. Very hypocritical. https://t.co/yvanUeMPPX"
3,space,"Did you know our co-founders @hrpeacock_ and @thisispaff have the best queerest lovestory of all time?! 

Hear all about + how TUS was founded, coming out late &amp; why diversity in web3 is SO important👇🏽

HUGE thank you to @QueerRise for making space❤️‍🔥🏳️‍🌈🏳️‍⚧️

https://t.co/gEAhrdso2r"
4,space,4/ It is therefore no surprise that some of the big(gest) anonymous influencers in this space have behaved in ways that they would never have behaved or been able to behave when they would not be anonymous.
0,art,"Upcoming 2022/2023 /2024 will shock the world for my #NFTs Collection.

Check it here, Never seen before NFTs. Trust me.
it will blow your mind.
#NFTCommunity 
#NFTartist 
#NFT 
#Bitcoin 
#BTC 
#cryptocurrecy
https://t.co/QRozUVz9Hz"
1,art,"8/9
As part of our diversity strategy:

✨Unik Fund will be launched at 50% of #UnikGals Genesis sales
✨At 100%, donating to @PMHPatUCT to help hire a maternal mental health Counselor

Buy Genesis 👉https://t.co/xbwxityelr

Your pass to 9K col &amp; #MetaverseFashio"
2,art,"#SaitamaWolfPack‌ , there is so much to be bullish about:
•Saitamask 
•SaitaCity/Metaverse Project 
•SaitaEdutainment
•FANG/NFT Projects
•SaitaRealty
•UFC and MMA Partnerships
•Play To Earn Gaming
•Transparent Project Award at the March Dubai Crypto Expo
•Saitasafe https://t.co/Ren6ZZCZ68"
3,art,"We estimate that over 80% of all NFT projects coming out now are scams. If we don't explicitly mention that a project is a scam, it doesn't at all mean that it isn't a scam. We simply don't have the time/resources to mention them all. We hope people start to see the common signs."
4,art,"Upcoming 2022/2023 /2024 will shock the world for my #NFTs Collection.

Check it here, Never seen before NFTs. Trust me.
it will blow your mind.
#NFTCommunity 
#NFTartist 
#NFT 
#Bitcoin 
#BTC 
#cryptocurrecy
https://t.co/BGr2I9Osra"
0,nft,"Mint a PixelSaurus Tri and enter a lost world full of creativity, diversity &amp; inclusivity!

Discover an innovative new Utility that allows you to choose up to 3 traits - right from the same mint page!

Mint YOUR PixelSaurs:👇
🔗 https://t.co/MhGyUSfkpv

#nft #nfts #openseanft https://t.co/SN7Prgj1y4"
1,nft,"PixelSaurus Tri: MINTING NOW! 75% Minted! 🦕🦖
👉 https://t.co/AibesNcvw9

🚨 Mint Price: 0.05 Ξ (SUPER Gas-Saver)
📈 Floor Price: 0.08 Ξ 🔥

💎 Fun, family friendly, diverse &amp; inclusive #nfts!
💎 5 x Innovative #nft Utilities!
💎 Safe &amp; secure minting!
💎 #OpenSeaNFT VERIFIED! https://t.co/HCRxLxULu2"
2,nft,"❤️‍🔥NEW NFT DROP ❤️‍🔥
Screammm 👀 1/1 just landed in the DIVERSE METAVERSE ❤️‍🔥

🔗 https://t.co/sjNpVAq6zY

#WomenInNFTs #NFTProject #NFTCommunity #NFTs #NFTdrop #spacenft https://t.co/FPKyQSXmKx"
3,nft,"Hard work. Dedication. Consistency. Inclusivity. Diversity. Trust. Transparency. Accountability. Innovation. Fun. Dinosaurs. Pixels.

No, that’s not our seed phrase, but the core values behind PixelSaurus™ ✊🦖

Join the story👇
🔗 https://t.co/AibesNd3lH

#nft #nfts #rawr https://t.co/UM1V2f6WP3"
4,nft,"Take a trip to our space cafe, its open 24/7 👀 1/1 NFT in the DIVERSE METAVERSE 🪐

https://t.co/VoZDg0l6vv

#WomeninNFTs #NFT  #NFTs #NFTCommunity   #Metaverse #artist #nftcollectors #trippynft https://t.co/bT1P0S1pHa"
0,artist,"Upcoming 2022/2023 /2024 will shock the world for my #NFTs Collection.

Check it here, Never seen before NFTs. Trust me.
it will blow your mind.
#NFTCommunity 
#NFTartist 
#NFT 
#Bitcoin 
#BTC 
#cryptocurrecy
https://t.co/CnHZRJyaTd"
1,artist,"Long Chins are a fine art, computer generated collectible of 1111 diverse people created by digital artist Nadia H. 

https://t.co/anr8p6RxB4

#NFTs #arpunks #nftartist #NFT #nftart #nftcollector #NFTCommunity #longchins #7777nft https://t.co/Xd3eFikf9u"
2,artist,"1/1 @snoopdogg NFT listed on opensea in the DIVERSE METAVERSE 💨 

https://t.co/JLjlhW3axU…

#WomeninNFTs #NFT  #NFTs #NFTCommunity    #Metaverse #artist #nftcollectors #SnoopDogg https://t.co/argOJSSVFE"
3,artist,"Long Chins are a fine art, computer generated collectible of 1111 diverse people created by digital artist Nadia H. 

https://t.co/anr8p6RxB4

#NFTs #arpunks #nftartist #NFT #nftart #nftcollector #NFTCommunity #longchins #7777nft https://t.co/VmQ9AWUNbb"
4,artist,"Upcoming 2022/2023 /2024 will shock the world for my #NFTs Collection.

Check it here, Never seen before NFTs. Trust me.
it will blow your mind.
#NFTCommunity 
#NFTartist 
#NFT 
#Bitcoin 
#BTC 
#cryptocurrecy
https://t.co/LbxvCCFgza"
