,Word,Tweets
1,honest,"@SerpentAU The whole gaming/esports scene is completely corrupt(ed) and many of those people are currently active in the NFT space. All pretending to be honest (you exposed Kquid for cheating), but you turned out to be the biggest cheater yourself and denied it first. Very hypocritical. https://t.co/yvanUeMPPX"
2,honest,"We see lots of messages that seem to suggest that in Web3 you can be whoever you want to be. 

Lots of people in this space pretend to be honest, authentic and altruistic, but they are often insincere, fake and selfish. 

Real are the machinations of manipulation and deception."
3,honest,"@SerpentAU The whole gaming/esports scene is completely corrupt(ed) and many of those people are currently active in the NFT space. All pretending to be honest (you exposed Kquid for cheating), but you turned out to be the biggest cheater yourself and denied it first. Very hypocritical. https://t.co/yvanUeMPPX"
4,honest,"19/ If an account has a lot of engagement from “fake” followers or “bots” via inorganic, fraudulent, or dishonest means its score will be low. In the future further weighing can be given to accounts that have shown to be more “truthful” than others."
0,people,"20/ When we deal with (anon) people that we only know via digital interactions, we often fill in the things we don’t know in the most favorable way we imagine. We project our own fantasies to fill in the blanks, which is part of the reason why good people are so often scammed."
1,people,"If you have a large audience in this space, you have a moral responsibility to work by a code of ethics that has people’s best interests in mind. Transparency or gtfo."
2,people,"56/ TPAY and TokenPay Suisse AG were transferred to RGT, and many people involved in the ""TPAY scam"" were already well aware of that. The latest Medium post by TokenPay (https://t.co/XNyNNoxwoZ) is that new updates can be followed via RGT and so we have come full circle. https://t.co/qcH7hxCMKM"
3,people,"People often conflate being doxxed with operating in an ethical way and being trustworthy. The two are not mutually exclusive - people both doxxed and anon are capable of both good and bad things, how we navigate that is ultimately our personal responsibility 🤝💖"
4,people,"People often conflate being doxxed with operating in an ethical way and being trustworthy. The two are not mutually exclusive - people both doxxed and anon are capable of both good and bad things, how we navigate that is ultimately our personal responsibility 🤝💖"
0,nft,"UFO crash news report🪐

1/1 NFT in the DIVERSE METAVERSE 👽

https://t.co/ZrE9v3w2dj

#WomeninNFTs #NFT  #NFTs #NFTCommunity    #Metaverse #artist #nftcollectors https://t.co/K8csWUVfyL"
1,nft,"Long Chins are a fine art, computer generated collectible of 1111 diverse people created by digital artist Nadia H. 

https://t.co/anr8p6RxB4

#NFTs #arpunks #nftartist #NFT #nftart #nftcollector #NFTCommunity #longchins #7777nft https://t.co/0UIMUYMJ2c"
2,nft,"Gn Friends
I Repost for new followers
#TheGuardianMuses ❤️100
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist  #OpenSeaNFT
#NFTCollection #NFTCommunity https://t.co/m7YJdoeOxV via @opensea"
3,nft,"STAY WEIRD 👀👽🛸 1/1 NFT in the DIVERSE METAVERSE... 
LISTED AT 0.02👀 - 
https://t.co/L5eg0yFq4Z

#WomeninNFTs #NFT  #NFTs #NFTCommunity   #nftcollectors #aliennft https://t.co/Wtyz7K6OoW"
4,nft,"Gm Friends
I Repost for new followers
#TheGuardianMuses ❤️020
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity https://t.co/oQQgAgdro8 via @opensea"
0,trust,"RIP Metabots. This isn't the first rug pull and won't be the last. Find a dev team you trust, and make sure the art isn't stolen! We could do with an overall ""background"" check of artwork of all recent collectibles tbh."
1,trust,"TRUSTVIBES MARKETPLACE 
Mint #NFTs, List your collection and manage your shops. 🎉
""Join our Partner Program to maximize your presence…""
Learn more at https://t.co/Os35emjGBv
#trustvibes #NFTMarketplace $TRUST #BinanceSmartChain https://t.co/Qm0AqfB68f"
2,trust,"2/ We contacted that person and yes. First 0.3 ETH was paid to become part of an ""alpha group"" and then an NFT had to be transferred to whitelist the address in the Discord. All complete lies of course, abusing the trust of new members of the NFT community. https://t.co/9GpMQ4PRdc"
3,trust,"With the #TrustVibes #NFTMarketplace just around the corner🤯 @JustinWBratton interviews🎙️ @hafiizkarim, a talented young Singaporean #NFTartist making waves in the #NFT Community. Keep an eye on this #DigitalArtist.🔥 #ArtistSpotlightSeries $trust 🚀  https://t.co/fh1mdW13gM"
4,trust,"Another big thread about @0xHustler and the project @SavePlanetEarth that is minting later today. It shows once again the dubious ""track records"" that certain people have and how they try to benefit from naive individuals that blindly trust ""charities"".

https://t.co/vZYRumffLc"
0,way,"6/ In this podcast, one of the founders mentions that they are great because “we always surround ourselves with incredible people” (1:10:10), but if you look at the history of some of the ambassadors, you have to wonder how/why they exactly are selected. https://t.co/qDFyIqDH2c"
1,way,"10. Why is that bullish for NFTs? Well tokens can act as a gateway for events. Things like VIP benefits, skipping queues (trust me there were a LOT of queues), access to celebrities, limited edition merch..you name it."
2,way,"GM #NFT Fam! 🌞🦕🦖
Here's hoping you have a RAWRsome day, today!
Don't forget to join our story and ADOPT a PixelSaur! We have over 500+ diverse designs and adventure is just one click away!
#NFTs #NFTCommunity
🦕 Bronto: https://t.co/jk61Iz2J3u
🦖 Rex: https://t.co/hJuV9ufVyC https://t.co/WIpalts55M"
3,way,"9/ Interestingly after our account was suspended, this person did immediately respond in quite a predictable way. Ultimately you can’t hide your true nature. https://t.co/BoR8diW73L"
4,way,"12/ The last entry of his blog was on 14 April 2020, and up until that point he always mentioned his girlfriend M., but when looking deeper at properties that were purchased after April 2020, we noticed that another name came up: Gabriella Falcon. https://t.co/ouf4A1hN9R"
