,Word,Tweets
1,blue,"3/ It's about influential nefarious actors that have either been exposed or haven’t yet been exposed but are currently still able to remain active and even expand their influence, buying into blue chip projects, and enjoy all the NFT perks that you can possibly imagine."
2,blue,"20/ And he mentions that people especially trusted @NFT because of Mark Cuban’s name on the page and the blue verified account. They tried to remove his name after this scandal came out, but the screenshots were already taken. https://t.co/r1aX2fNcf9"
3,blue,"#UnikGals fact check 😎

We have more than 30 skin tones to cover the beauty of our diversity. Including acid green and cobalt blue, cause why not?

Explore here👉https://t.co/xbwxityelr

#NFTCommunity #diversity #NFTcollection https://t.co/LMhHOk2xJp"
4,blue,"20/ And he mentions that people especially trusted @NFT because of Mark Cuban’s name on the page and the blue verified account. They tried to remove his name after this scandal came out, but the screenshots were already taken. https://t.co/r1aX2fNcf9"
0,equity,"We've started our movement of celebrating &amp; promoting #equity &amp; #inclusion in #Web3, #Metaverse &amp; IRL.

#UnikGals Genesis is the 1️⃣ step of our long-term journey of building an inclusive brand to spread our message across media, entertainment &amp; #fashion 👉
https://t.co/xbwxityelr https://t.co/Z3sgO1yDnb"
1,equity,"9/ We have received confirmation from multiple independent sources that Marc Cuban's @NFT venture offered equity to projects that had the potential to sell out. That would also explain why they received so much money from certain projects and why they did so much ""due diligence"". https://t.co/zlFX9mwfXM"
2,equity,"W/ #UnikGals Genesis I aim to bring equity &amp; #womeninnfts empowerment in #web3 &amp; #MetaverseNFT 

UnikGals advocate for #disabilityinclusion &amp; support maternal #mentalhealth, donating to @PMHPatUCT

Buy on @opensea 👉https://t.co/xbwxityelr👈

it's just the beginning...🚀 https://t.co/COx3DrNKcj"
3,equity,"W/ #UnikGals Genesis I aim to bring equity &amp; #womeninnfts empowerment in #web3 &amp; #MetaverseNFT 

UnikGals advocate for #disabilityinclusion &amp; support maternal #mentalhealth, donating to @PMHPatUCT

Buy on @opensea 👉https://t.co/xbwxityelr👈

it's just the beginning...🚀 https://t.co/COx3DrNKcj"
4,equity,"🔔#NFTCommunity, I'm so happy to announce #UnikGals are finally launched! Now you can pick future you in the #Metaverse 🦸‍♀️🚀✨

 👉 https://t.co/xbwxityelr  👈 

Let's manifest #equity #diversity &amp; #inclusion in #NFT &amp; #Web3! https://t.co/INI23e9YZz"
0,nft,"Gm Friends
I Repost for new followers
#TheGuardianMuses ❤️019
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity https://t.co/1suA48dcnU"
1,nft,"Gm Friends
I Repost for new followers
#TheGuardianMuses ❤️074
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto  https://t.co/NVRJHMyhEn via @opensea"
2,nft,"And just like that, gas fees went back up. 😶

EXCEPT on the PixelSaurus Tri minting page, which has a super gas-saver contract! 😀

Come and be part of a fun, diverse and inclusive world!

Mint YOUR PixeSaurs👇
🔗 https://t.co/MhGyUSfkpv

#nft #nfts #nftcommunity #openseaNFT https://t.co/kO1mQonIKX"
3,nft,"❤️‍🔥 DIVERSE METAVERSE 1/1 NFT !!! 💚
 
'Why do humans make everything hard work?'  listed on 
@opensea
 🌙

 ✍️ 0.01Eth #PolygonNFTs 💫

🔗 https://t.co/ZHNLxGvOTi

#WomenInNFTs #NFTCommunity #OpenSeaNFT #NFTdrop #NFTCollection #MoonLovers #moonnft https://t.co/FSJtQXNuyk"
4,nft,"NFT DROP 🔥 Tommy and Chuckie abduction

DIVERSE METAVERSE ❤️‍🔥 1/1 NFTS 👽

https://t.co/5WyEuy2Fxk

#WomeninNFTs #NFTs #NFTCommunity  #NFTdrop #NFTGiveaway #PolygonNFT #aliennft https://t.co/IuRb5g1p3U"
