,Word,Tweets
1,technology,"1. OG crypto and NFT people are paranoid about future ""winters"". This is a cognitive bias; the ""curse of knowledge"". What's different now compared to 2018 is mass adoption, proven concepts, technology and utility. We're not getting another crypto winter."
2,technology,"1. OG crypto and NFT people are paranoid about future ""winters"". This is a cognitive bias; the ""curse of knowledge"". What's different now compared to 2018 is mass adoption, proven concepts, technology and utility. We're not getting another crypto winter."
3,technology,"❓❓❓ How does TrustVibes app work?

Blockchain is becoming widely used technology for systems that require trust, and #TrustVibes applies it. So it issued Trust token, which allows creators to generate revenue in TrustVibes in multiple ways.

 #NFT #Artist #Creators #Socialapp https://t.co/F1dgjxjjq7"
4,technology,"❓❓❓ How does TrustVibes app work?

Blockchain is becoming widely used technology for systems that require trust, and #TrustVibes applies it. So it issued Trust token, which allows creators to generate revenue in TrustVibes in multiple ways.

 #NFT #Artist #Creators #Socialapp https://t.co/F1dgjxjjq7"
0,metaverse,"Who's that babe? 👀
It's our @pauline_unik rocking the stage talking how the #metaverse can be inclusive and how we at @UnikLabs contribute to equity &amp; diversity!

#UnikGals #NFT #NFTCommunity #diversity #Metaverse #MetaverseFashion #DigitalFashion #DisabilityInNFT #innovation"
1,metaverse,"6/ We want to emphasize that we don’t want to cast a shadow over the NFT space itself, which provides a much-needed pillar in the battle against (further) centralization and will be instrumental in continuing to gradually evolve into the future metaverse."
2,metaverse,"Who's that babe? 👀
It's our @pauline_unik rocking the stage talking how the #metaverse can be inclusive and how we at @UnikLabs contribute to equity &amp; diversity!

#UnikGals #NFT #NFTCommunity #diversity #Metaverse #MetaverseFashion #DigitalFashion #DisabilityInNFT #innovation"
3,metaverse,"Who's that babe? 👀
It's our @pauline_unik rocking the stage talking how the #metaverse can be inclusive and how we at @UnikLabs contribute to equity &amp; diversity!

#UnikGals #NFT #NFTCommunity #diversity #Metaverse #MetaverseFashion #DigitalFashion #DisabilityInNFT #innovation"
4,metaverse,"8/ He also claims that they are using a lot of the funds for traveling. They always travel with the whole team (20+ people) together each week, which is a bit ironic for a project that claims to conquer the metaverse. Maybe first invent a metamansion to reduce your expenses."
0,transparency,"60/ He proclaims to like transparency but tries to remain as non-transparent as possible by using large numbers of different aliases, Twitter accounts, (anonymous) wallets, offshore proxies and front men to hide behind and manipulate people."
1,transparency,@fvckrender Kindness and transparency or GTFO. 👏 https://t.co/TyCEOBnsEz
2,transparency,"❓❓❓ What problems does TrustVibes solve? 

✔ Creators do not receive fair rewards for work. 
✔ Distribution of rewards for authors is not transparent. 
✔ NFT is a great opportunity, thanks to transparency of blockchain, to record your work in blockchain and get income. https://t.co/9W1GwBla9X"
3,transparency,"Let’s discuss pay transparency in web3! Join our co-founder and brilliant panel on compensation, perks and how not to get rugged💸

Set those reminders:  https://t.co/Xg5bjPuK98 https://t.co/1eNzRzbYNH"
4,transparency,Ok so transparency is good. Providing platform to someone to use sexist and ableist slurs ain’t it. Tuning out.
0,blockchain,"19/ Next on the list is a profile named “ZLOVE11”. Via some blockchain transactions, an IG profile and a website, we were able to find this person’s identity, which could be a friend of one of the BAYC founders as he resides in Miami. https://t.co/pu20h0ZPCo"
1,blockchain,19. So make sure you use something like TokenTax to figure out what you owe and have that money set aside. Don't avoid taxes. There's no hiding. That's the beauty of blockchain; all the information is publicly available. Not worth the risk and it's not ethical or legal.
2,blockchain,"19/ Next on the list is a profile named “ZLOVE11”. Via some blockchain transactions, an IG profile and a website, we were able to find this person’s identity, which could be a friend of one of the BAYC founders as he resides in Miami. https://t.co/pu20h0ZPCo"
3,blockchain,"12/ We also don’t want to punish people who happened to be “fortunate” enough to discover the NFT space first, but we need to be able to trust the people that are currently so influential in this space based on their actions (read: blockchain behavior)."
4,blockchain,"6/ Even though the blockchain provides transparency, these people use the fact that their relationships IRL are not transparent and obvious. And so you are often deceived by a web of people that are IRL all (inter)connected and centralized."
0,nft,"Long Chins are a fine art, computer generated collectible of 1111 diverse people created by digital artist Nadia H. 

https://t.co/anr8p6RxB4

#NFTs #arpunks #nftartist #NFT #nftart #nftcollector #NFTCommunity #longchins #7777nft https://t.co/Xd3eFikf9u"
1,nft,"GM #NFTCommunity!
Disability visibility &amp; inclusion for 1.85B of people is an integral part of the equity, diversity &amp; inclusion agenda. It can bring effective changes and universal innovation in Web3, Metaverse and NFT!

Agree?

#UnikGals #nft #innovation #DisabilityInNFT https://t.co/ylBYS6Nl6R"
2,nft,"Gm Friends
I Repost for new followers
#TheGuardianMuses ❤️075
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist  #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto  https://t.co/TloPQRHwGc via @opensea"
3,nft,"👽DIVERSE METAVERSE 1/1 NFT !!! 👽
 
'Come over to the craft' listed on @opensea 🛸👽💜

 ✍️ 0.01Eth #PolygonNFTs 

🔗https://t.co/ClSnzOSCd6
#WomenInNFTs #NFTCommunity #OpenSeaNFT #NFTdrop #NFTCollection #Aliennft https://t.co/hr1XzcroQg"
4,nft,"GM Friends #TheGuardianMuses
Digital painting #NFT PROJECT
More💯 #models on #opensea 
Proud to promote Diversity🙌

#NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto
https://t.co/QiH3XoZEMn https://t.co/h98kbk4nqE"
