,Word,Tweets
4,transparent,@NateAlexNFT My favourite thing is how it’s not a transparent GIF so when the sun sets and Twitter goes to dark mode I can see the outlines
0,nft,"Gm Friends
I Repost for new followers
#TheGuardianMuses ❤️080
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist  #OpenSeaNFT #ArtistOnTwitter
#NFTCollection #NFTCommunity https://t.co/kD80IRzI5o via @opensea"
1,nft,"Gm Friends
I Repost
#TheGuardianMuses ❤️009
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto https://t.co/EhXEdK3imI"
2,nft,"NFT DROP 🔥 Space is the place

DIVERSE METAVERSE ❤️‍🔥 1/1 NFTS 👽

https://t.co/CSU29WO1pQ

#WomeninNFTs #NFTs #NFTCommunity  #NFTdrop #NFTGiveaway #PolygonNFT #Aliennft https://t.co/FwLc2s6Ye4"
3,nft,"🔪 DIVERSE METAVERSE 1/1 NFT !!! 🩸
 
'WAZZUPPP' listed on @opensea ✍️🩸

 ✍️ 0.012Eth #PolygonNFTs 

🔗https://t.co/vCwSrBj1Ut
#WomenInNFTs #NFTCommunity #OpenSeaNFT #NFTdrop #NFTCollection #horrornft https://t.co/iqsRI6mato"
4,nft,"⚠️👅👽 DIVERSE METAVERSE NFT DROP !!! 👽👅⚠️
 
Trippy twinz in space 1/1 piece listed on @opensea

 ✍️ 0.015Eth #PolygonNFTs 

🔗https://t.co/MPqWbe1KzV
#WomenInNFTs #NFTCommunity #OpenSeaNFT #NFTdrop #NFTCollection #nftperks https://t.co/VzJ37bXnrF"
0,great,"Imagine you are IRL a criminal, crook or conman. And 99% of people know that, so that you can only scam 1%.

And suddenly you hide behind a JPEG, and 99% of people think that you are great, and only 1% knows your shady past.

Some people are laughing all the way to the bank."
1,great,"❓❓❓ What problems does TrustVibes solve? 

✔ Creators do not receive fair rewards for work. 
✔ Distribution of rewards for authors is not transparent. 
✔ NFT is a great opportunity, thanks to transparency of blockchain, to record your work in blockchain and get income. https://t.co/9W1GwBla9X"
2,great,We would greatly appreciate if you could go through all our thousands of spam emails each day and provide proof if they are legit or not. There might be one where someone really wants to send $10M to my bank account and split the difference as a thank you https://t.co/MtP07inymb
3,great,"@NFTherder @hypebearsclub @cryptocom @binance It's about creating awareness for potential scams. On the surface most projects look great, but if you go one level deeper or ask a couple of more (difficult) questions, you generally see the true nature of a project."
4,great,"If ""influencers"" tell you how great a project is and you don't understand that, please note that they are the experts because they know the founders personally and you are just an ignorant idiot. But if you mint it's your own fault if it goes wrong. WAGMI!
https://t.co/WMtys4AiJ9 https://t.co/utQg1Z8bUT"
0,community,"And just like that, gas fees went back up. 😶

EXCEPT on the PixelSaurus Tri minting page, which has a super gas-saver contract! 😀

Come and be part of a fun, diverse and inclusive world!

Mint YOUR PixeSaurs👇
🔗 https://t.co/MhGyUSfkpv

#nft #nfts #nftcommunity #openseaNFT https://t.co/kO1mQonIKX"
1,community,There’s a community within the larger NFT community of project founders giving each other moral support and guidance behind the scenes and I honestly don’t know how I would do this without those people. 💖
2,community,"Have a personal connection with your #NFT! Come mint a PixelSaurus Tri and add up to 3 traits via the same minting site / HODL the feature! 🦕🦖

Only 294 mints remain (out of 1005)!

💥 Diverse &amp; Inclusive!
💥 @OpenSea VERIFIED!

🔗 https://t.co/AibesNcvw9

#nfts #nftcommunity https://t.co/0n4CspHPak"
3,community,"5/ If you are a tolerant community, you still have to be intolerant against intolerance. If you don’t, you allow all kinds of intolerant people to become part of your community and spread their intolerance against you and others."
4,community,"@jucamunga @shakkablood @HPPRSNFT You’re right, we’re all learning. It’s good to reflect on it all as we go and I appreciate the discussion! Even presale spots from other communities can feel risky as it’s almost completely utilising the trust already built in one community for something that isn’t established."
0,transparency,"4/ Our advice in general is: if a project is clearly created for the sole short-term purpose of a money grab/scam, don’t mint. It’s quite easy to see if projects really invested in a long-term roadmap and are open to constructive feedback and transparency."
1,transparency,"@DegenNFTs @aatwts @haustwts As already explained before - Web3 is about transparency, so asking this question is legitimate in our view. We communicate publicly, as transparent as the blockchain."
2,transparency,Ok so transparency is good. Providing platform to someone to use sexist and ableist slurs ain’t it. Tuning out.
3,transparency,"Let’s discuss pay transparency in web3! Join our co-founder and brilliant panel on compensation, perks and how not to get rugged💸

Set those reminders:  https://t.co/Xg5bjPuK98 https://t.co/1eNzRzbYNH"
4,transparency,"In the interest of transparency, I know this family personally 💖"
0,project,"We already mentioned earlier that there is a thriving business in selling/buying (verified) Twitter accounts with many followers. It's also very easy to buy (fake) followers to give the impression that there is demand for certain projects. 

See also:
https://t.co/qcZdz3mevY https://t.co/EjDTiNQXnJ"
1,project,"5/ The project has blocked and booted every person that knows what’s going on from their Discord, including @tylengyel, the most active member who owns the trademark to Bored Bunny. The project didn't respond to his C&amp;D letter. https://t.co/eDmAaevesi"
2,project,"14/ If you are part of the inner circle (as a project or as an individual) - it literally even says ""best friends"", then you will certainly be able to benefit from the generosity, altruism and inclusivity of this project. But otherwise you simply have to pay a high price for it. https://t.co/1EQkQt5xP8"
3,project,"1/2 Never get deceived by seemingly good gestures. There is a scammer out there (twitter handle: LurkingisNicer), who rugged the @ElephantNFTS  project and put in his Twitter profile that he donated $50k to charity. He scammer someone recently out of $8000 https://t.co/MeYIAVaGl1 https://t.co/FDKHtPD02b"
4,project,"3/ They are not interested in the content on the NFT project (as exemplified yesterday where MontanaBlack promoted a project that included a Swastika), but only by money/whitelist spots. If they don't get what they want, they start to publicly call legitimate projects a ""scam"". https://t.co/oFDHpM16gv"
0,team,"15/ Another Yuga Labs investor is Diplo (DJ Thomas Wesley Pentz), who recently teamed up with Royal, a venture by Justin Blau (also an investor in Yuga Labs), which recently raised $55 million by a16z. https://t.co/lgq4doqoLb"
1,team,"Two other obvious cash grabs are minting today, PiggyBankers and BigCats for 0.29 and 0.44 ETH respectively. Both with huge Discords, both with ""Marvel artists"" and of course the same anon teams. There is never a justification to ask for 6 to 11 million USD upfront. More later. https://t.co/aHHjuLxtOL"
2,team,4/4 An example is a team member of a project minting tomorrow using a Twitter account from an attorney (who confirmed he was locked out of his account). 99.99% of the 6400 tweets have no relationship with NFTs. Another example is of an actress whose account now has been restored. https://t.co/f4vpRnYEVZ
3,team,"8/ He also claims that they are using a lot of the funds for traveling. They always travel with the whole team (20+ people) together each week, which is a bit ironic for a project that claims to conquer the metaverse. Maybe first invent a metamansion to reduce your expenses."
4,team,16/ We also have confirmation from multiple sources that the @NFT team and the Squiggles team (a team involved in many rugs) exchanged “staff members” (via Luxury Equities by Ali S. and Gavin M.) so it’s all far less innocent and much more connected/orchestrated than it looks.
