,Word,Tweets
0,chain,"We also hope @Twitter creates a feature that allows any user to see by whom they have been blocked. When logged into this account we can't access certain tweets/discussions, so it creates transparency (like the blockchain), which is a key feature of Web3.

https://t.co/zG1caS1Ad3"
1,chain,6/ Let’s start with the blockchain. Recent advances in AI have made it possible to create algorithms that can identify how “trustworthy” each wallet address has behaved over the past months/years and assign a TRUSTH score to each wallet based on that.
2,chain,"69/ Instead of competing with each other, we hope the NFT space is able to come up with new and innovative self-regulating mechanisms to create an ethical blockchain and ecosystem that doesn’t reward perverse incentives."
3,chain,"We also hope @Twitter creates a feature that allows any user to see by whom they have been blocked. When logged into this account we can't access certain tweets/discussions, so it creates transparency (like the blockchain), which is a key feature of Web3.

https://t.co/zG1caS1Ad3"
4,chain,"69/ Instead of competing with each other, we hope the NFT space is able to come up with new and innovative self-regulating mechanisms to create an ethical blockchain and ecosystem that doesn’t reward perverse incentives."
0,decentralized,"6/ In the same way, if you want everyone to be part of a decentralized world without any centralized control, you need to add mechanisms to ensure that certain actors do not start to gain that centralized control."
1,decentralized,"7/ In a centralized world, the normal governance structure is top-down, but in a decentralized world it’s bottom-up. It should ideally (first) come from the individuals (us) and the NFT projects themselves: self-regulation."
2,decentralized,"The “Blockchain” is in some way an oxymoron, as no one can be blocked from it. We are thinking about the concept of the “Lockchain”: digital detention in a decentralized prison guarded by an authority-resistant authority. If you are in the Lockchain, you can't use the Blockchain."
3,decentralized,"4/ This is short list of the richest people in crypto. It does not feature the 2 billionaire founders of OpenSea and others. Ask yourself the question how it's possible that so much money is ""centralized"" to only a few people in this ""decentralized"" world.
https://t.co/eqstvBqeeH"
4,decentralized,13/ What does this all show? That not many people or organizations in a decentralized and unregulated space are able to responsibly and ethically use the power that they have been given by others.
0,transparency,"@Crypto__Jesus_ @aatwts @haustwts It's just an innocent question. Web3 is all about transparency, so we are curious why the tweets are protected. Nothing more."
1,transparency,"4/ Our advice in general is: if a project is clearly created for the sole short-term purpose of a money grab/scam, don’t mint. It’s quite easy to see if projects really invested in a long-term roadmap and are open to constructive feedback and transparency."
2,transparency,This is a very unique and important project I feel. A touching and poignant insight into how cancer affects so many. *full disclosure/transparency this is something that has been created by one of my close friend’s elderly father
3,transparency,"4/ Our advice in general is: if a project is clearly created for the sole short-term purpose of a money grab/scam, don’t mint. It’s quite easy to see if projects really invested in a long-term roadmap and are open to constructive feedback and transparency."
4,transparency,"2/ He has deleted his GitHub profile, his Medium profile, his LinkedIn profile and his personal Twitter profile in the past days, which is a bit ironic for someone who mentioned they are “dedicated to improving transparency &amp; communication”. https://t.co/iJnn66neM2"
0,trust,"The least trustworthy people in this space are often also the most greedy and productive ones. The majority of (slow) rugs &amp; scams are created by repeat offenders who jump from project to project. And they continue to find new victims who are new &amp; naive.

https://t.co/ElH2kNiN7t"
1,trust,"Scammers are out in full force today. Quadruple check every link. Don’t trust ANYONE, not even your wife. Don’t look anyone in the eye. Be vigilant at all times. Question everything. Protect yourself."
2,trust,"3/ The NFT was immediately sold after it was transferred. Scammers are abusing the trust that people generally have in the digital space (instilled by Web2), and it's truly sad to see that we are forcing people to become far less trustful towards others because of all these scams https://t.co/kktbDTHaMF"
3,trust,@beaniemaxi @mando_great @BoredApeYC @coolcatsnft @MetaHero_ @pixelvault_ @punkscomic @Matt_Furie @AvidLines @CryptoKitties @XCOPYART @fewocious @videodrome @Gfunkera86 We love the @pixelvault_! We don't really have a specific end goal at this stage but it feels good to create a mega collection and team up with someone you can trust. I'm sure it'll open up some avenues.
4,trust,"20/ And he mentions that people especially trusted @NFT because of Mark Cuban’s name on the page and the blue verified account. They tried to remove his name after this scandal came out, but the screenshots were already taken. https://t.co/r1aX2fNcf9"
0,nft,"GN #TheGuardianMuses
Digital painting #NFT PROJECT
More💯 #models on #opensea 
Proud to promote Diversity🙌

#NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto
https://t.co/QiH3XoZEMn https://t.co/Q7V8TmU0fF"
1,nft,"NFT DROP 🔥 So much to see

DIVERSE METAVERSE ❤️‍🔥 1/1 NFTS 👽

https://t.co/NBJLRqtO2i

#WomeninNFTs #NFTs #NFTCommunity  #NFTdrop #NFTGiveaway #PolygonNFT #aliennft https://t.co/GerhxBaFqU"
2,nft,"Somewhere in space🪐

1/1 NFT in the DIVERSE METAVERSE 👽

https://t.co/x6G17y8M5L

#WomeninNFTs #NFT  #NFTs #NFTCommunity    #Metaverse #artist #nftcollectors https://t.co/vpYKxrjv4w"
3,nft,"Only 245 mints to go... (0.05 ETH) 👀🦕🦖🌋
🔗 https://t.co/AibesNcvw9

🫂 Fun, family friendly, diverse &amp; inclusive!
🫵 Choose up to 3 x traits!
📗 Hand-written background story!
🔒 Safe &amp; secure minting!
✅ Trademarked &amp; OpenSea Verified!

#nft #nfts #dinofam #rawr #pixelsaurus https://t.co/trkCX2eYEL"
4,nft,"What time is it? It’s ALWAYS PixelSaurus time!! Go snag yourself your very own PixelSaur from our two #NFT collections!

Over 500+ diverse and inclusive designs available on our verified #openseanft store! #NFTs

🦖 Rex: https://t.co/hJuV9uxwXc
🦕 Bronto: https://t.co/jk61Izkks4 https://t.co/UkaOhlGzYW"
0,smart,"7/ It is equally well-known that big corporations can make deals with many countries that allow them to have more favorable tax rates than the average Joe, and that they use all sorts of “smart” offshore constructions to minimize tax. https://t.co/xukz4d9qeZ"
1,smart,"5/ Some other insiders were “smarter” and decided to create new wallets to purchase lots of Meebits in advance of the announcement, including:
0x2efe6e9b127679f158718c1ea296f0ad9120c50a
0xb4e986dd684ae1c3d9ea3880b78b09357166ee42
0xd6e8c370cfc23948b49988efc964c2d8d7046c4e https://t.co/vXANQuLdRT"
2,smart,"Even when you think everything with a project is going well - it's still possible that things are wrong with the underlying smart contract and that the art/metadata is actually centralized on a website that is about to expire. A technical rug?

https://t.co/3yi82PAf5L"
3,smart,"The below project minting today would rake in 21800-27275 ETH. Worst case: &gt;$80 million.

Scammers know that people are getting smarter by the day. So why not try it one more time in a big way?

If they only mint out 10%, it's still an easy $6.5 million.

https://t.co/HjnfLA5kY0 https://t.co/4dPqEIIWop"
4,smart,"Yes, scammers are getting smarter and the NFT space has lost the innocence that it once had when the majority of people involved were truly trying to build things. 

The is a very sophisticated story of manipulation and scamming:

https://t.co/gDejdVm7FC"
0,contract,"We have just 266 PixelSaurus Tri mints left! 🦕🦖
739/1005 already minted!🌋

Mint Price: 0.05 ETH (gas-saver contract)
OpenSea Floor: 0.08 ETH 😉📈

💎 Fun. Diverse. Inclusive. Committed.

Mint your PixelSaurs!👇
🔗 https://t.co/AibesNcvw9

#nft #nfts #rawr #RAWRsome #OpenSeaNFT https://t.co/bL4ePds09T"
1,contract,"Even when you think everything with a project is going well - it's still possible that things are wrong with the underlying smart contract and that the art/metadata is actually centralized on a website that is about to expire. A technical rug?

https://t.co/3yi82PAf5L"
2,contract,"We simply have to all agree that we don’t mint any project with mint prices &gt;0.1 (ideally lower). It will disincentive scammers to go for cash grabs, will keep more liquidity in the NFT/ETH ecosystem and will create more innovation in this space (e.g. performance-based contracts)"
3,contract,"We simply have to all agree that we don’t mint any project with mint prices &gt;0.1 (ideally lower). It will disincentive scammers to go for cash grabs, will keep more liquidity in the NFT/ETH ecosystem and will create more innovation in this space (e.g. performance-based contracts)"
4,contract,"We simply have to all agree that we don’t mint any project with mint prices &gt;0.1 (ideally lower). It will disincentive scammers to go for cash grabs, will keep more liquidity in the NFT/ETH ecosystem and will create more innovation in this space (e.g. performance-based contracts)"
