,Word,Tweets
4,bring,"GM #NFTCommunity!
Disability visibility &amp; inclusion for 1.85B of people is an integral part of the equity, diversity &amp; inclusion agenda. It can bring effective changes and universal innovation in Web3, Metaverse and NFT!

Agree?

#UnikGals #nft #innovation #DisabilityInNFT https://t.co/ylBYS6Nl6R"
0,step,"3 steps to creating a truly diverse &amp; inclusive web3:

Step 1: Remove the barriers that stop underserved folks from entering web3.

Step 2: Onboard &amp; educate them on web3 technology.

Step 3: Empower them to use it to create change &amp; build generational wealth. 

Are you with us? https://t.co/oKKReO8qGw"
1,step,"Hey frens! Gas is LOW right now! Come take your first step into the exciting world of PixelSaurus #NFT! Fun, collectible, diverse &amp; inclusive designs! Embraces disability and mental health issues. Verified on @OpenSea! ✅🦖

🦖 https://t.co/itStVzAvTP
🦕 https://t.co/CRayy1D9KE https://t.co/PWbmLSspiL"
2,step,@ReeseW Welcome to NFTs Reece! I’m the founder of an NFT project @Deadfellaznft - other women and gender diverse folks in the space that I admire are @iamlirona @stephyfung @dielamaharanie @GlamBeckettArt @grelysian @NftFat @nftnofriends @cryptostacys and many more
3,step,"Mint a PixelSaur and take your first step into an exciting new world…

💥 Fun, Collectible, Diverse &amp; Inclusive!
💥 Innovative Utility to choose traits!
💥 Safe &amp; secure, gas-saver minting!
💥 VERIFIED #OpenSea #NFT account!

Mint YOUR PixelSaurs👇
🔗 https://t.co/AibesNcvw9 https://t.co/OIUS6L3hyt"
4,step,"We've started our movement of celebrating &amp; promoting #equity &amp; #inclusion in #Web3, #Metaverse &amp; IRL.

#UnikGals Genesis is the 1️⃣ step of our long-term journey of building an inclusive brand to spread our message across media, entertainment &amp; #fashion 👉
https://t.co/xbwxityelr https://t.co/Z3sgO1yDnb"
0,nft,"Gm Friends
I Repost for new followers
#TheGuardianMuses ❤️088
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist  #OpenSeaNFT
#NFTCollection #NFTCommunity https://t.co/3oZbfwWrxe via @opensea"
1,nft,"Gn Friends
I Repost for new followers
#TheGuardianMuses ❤️103
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist  #OpenSeaNFT #opensea
#NFTCollection #NFTCommunity https://t.co/A75TNaoTGz via @opensea"
2,nft,"Long Chins are a fine art, computer generated collectible of 1111 diverse people created by digital artist Nadia H. 

https://t.co/anr8p6RxB4

#NFTs #arpunks #nftartist #NFT #nftart #nftcollector #NFTCommunity #longchins #7777nft https://t.co/byAEK3V5CO"
3,nft,"Cybergirl Luloa 1/1 NFT is now owned by @KiloFoxtrot_1 ✨
now owning 2 NFTs from the Diverse Metaverse! Thank you so much for supporting my work 🥰❤️

#NFTGiveaway #NFTs #NFTCommunity #NFTdrop #aliennft #WomenInCrypto  #opensea #WomeninNFT #PolygonNFT https://t.co/Z2iNYnWQ2G"
4,nft,"Gm Friends
I Repost for new followers
#TheGuardianMuses ❤️093
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist  #OpenSeaNFT
#NFTCollection #NFTCommunity https://t.co/U0cJ55qrF6 via @opensea"
0,change,"You can’t escape the thought that Yuga Labs changed the Dutch Auction to a flat price of 305 ApeCoin, because they were afraid that the DA would go down to a level that wouldn’t allow Marc Andreessen to purchase yet another house. He already bought 3 houses, so 5 more to go: 305. https://t.co/EKk6UuwwoW"
1,change,"3/ We can understand the logic behind it, and also we are fallible to the same “flaw”. When we report something, we might be 95% “right” but there could be collateral damage. You can’t check each &amp; every detail (certainly not with NFTs) and these details can also change over time"
2,change,@littlelauchie Marketing doesn’t equate to inorganic growth imo - it’s a funny place because it changes so quickly what works one month won’t work the next but as long as you’re authentic and transparent about your practises (ie avoiding paid shills etc) you’re good
3,change,3/ These individuals often get their credibility from the fact that they (A) have a lot of followers and (B) their PFP is considered to be very reputable (e.g. BAYC/CryptoPunk). Below are some examples of such persons (they frequently change their Twitter handles). https://t.co/oeQv8eafgv
4,change,"8/ An example is the below person. We had a mountain of evidence, but decided to test if a warning would help. Of course he didn’t respond to our “warning”, but we received indications that he changed his behavior and became a bit more careful. https://t.co/x6IMZttMYj"
0,transparency,"Many of these so-called ""influencers"" that pretend to like Web3 often don't seem to like the transparency which is one of its key characteristics and they love deleting tweets and blocking people. They therefore like all the Web2 platforms that allow them to do that. The irony."
1,transparency,@fvckrender Kindness and transparency or GTFO. 👏 https://t.co/TyCEOBnsEz
2,transparency,Join our co-founder @thisispaff for an important discussion on pay transparency in web3! A must listen for any budding project leads &amp; contributors.
3,transparency,"Many VCs/investors claim to love everything Web3: the transparency, the fact that everyone can participate and no one can be censored/blocked and that transactions on the blockchain are immutable. But they often behave the complete opposite way and they determine Web3's future. https://t.co/I8CiA1WOsY"
4,transparency,"ANYONE who mints a PixelSaurus Tri from #0710-#1050 will AUTOMATICALLY be in the running to WIN an @apocalypticapes #NFT (#7176), at the end of our mint. 🎁

Winner will be picked LIVE with the Wheel Of Names! #nftgiveaway #transparency #nfts #AApes

🔗 https://t.co/AibesNcvw9 https://t.co/CcPeLUKmW7"
0,build,"GM to 1900 Changemakers!

We appreciate every single one of y’all. Together, we build a future where diverse leaders can create real change for our communities💪🏽

Love your favourite queer, non-binary founders and our dog, Lonzo💖 https://t.co/DfuUcSKycF"
1,build,"#UnikGals fact check 🦸‍♀️

We're not only providing great #Metaverse and IRL utilities but work on building #equitable and #inclusive #Web3 🚀

Let's normalise having real/fictional influencers &amp; role models w/ #disabilities. There's no #equity without #disabilityinclusion 💜 https://t.co/KLrA0VeEIa"
2,build,"Yes, scammers are getting smarter and the NFT space has lost the innocence that it once had when the majority of people involved were truly trying to build things. 

The is a very sophisticated story of manipulation and scamming:

https://t.co/gDejdVm7FC"
3,build,"3/6
After being joined by 9k generative #UnikGals, they'll unite their forces to create #diversity &amp;  #disability inclusive based #comics about their Etheras battles and build a #mentalhealth space in the #Metaverse - #UnikVerse 🪐

#Neurodivergent #NFTCommunity #NFT #gamergirl https://t.co/kvIGDEQtMy"
4,build,"Empower the next generation of diverse leaders. ✊🏽🌈

Our NFTs will fund Changemakers. 

Our NFTs will build an intersectional educational hub. 

Our NFTs will empower queer POC to Take Up Space."
0,project,"6/ Or are there certain characteristics that should serve as a red flags, in the same way that spam filters detect spam. There are so many projects coming out each day and alerting people is time-sensitive. After mint, it is not relevant anymore. That always is a trade-off."
1,project,"2/ It remains strange to us that many that are planning to spend 0.5 ETH on any project, don’t seem to do any research at all. If someone on the street asks you to give him/her $1300 USD as an investment into something, wouldn’t you do any proper due diligence?"
2,project,"Onboard yourself AND your kids in the #NFT space with PixelSaurus - a family friendly project that's diverse, inclusive and also embraces disability and mental health issues!

PixelSaurus Tri is MINTING NOW (less than 300 #nfts left to mint)! 🦕🦖

🔗 https://t.co/AibesNcvw9 https://t.co/1V2Lmbieqy"
3,project,"Just a general warning for everyone. It has become clear that scammers have entered the NFT space at an industrial scale. The same anon teams churn out project after project with similar (stolen) art, paid Instagram/Twitter shills, high mint prices, etc. And they won't stop. https://t.co/KmrT8hEVlb"
4,project,"The project @DeluxeGoat is 99.9% a scam (also minting today). Founders have 0 and 1 post on IG. They paid for Google ads, and one of the founders could well be the same one as the one from ""Immortal Apes"" as he writes gas both times in an unusual (and incorrect) way. Gass what? https://t.co/RamDHzBDxe"
0,community,"What happens to BAYC if all 10k Bored Apes have been bought by (bored) celebrities? They all try to become part of an exciting new community, but will gradually realize that it’s the same community that they are already part of. Good thing you can't photoshop the blockchain."
1,community,"Of course @DoodlesCatsNFT that is minting today is a scam. The only thing they are interested in is paying fake influencers with &gt;100k followers to promote and sell out. No engagement with the community, no website, nothing. When you have (serious) doubts about a project, avoid. https://t.co/ffwvprkZ9u"
2,community,"@nftChanelle @TheRoyalsNFT @HouseofFirst @womenintechnft @MetaWomenNFT2 @meta_angels @WomenTribe_nfts @NotDolls_nft @PowerOfWomenNFT @lostgirls_nft Us! 👋🏽 We’re on a mission to onboard the next 10,000 queer POC into web3! 

Our Changemaker NFT is a membership pass to diverse leaders training, webinars, workshops, coaching, mentoring &amp; peer-to-peer funding for the community💪🏽

Help support a social-impact project today! https://t.co/d1REZgK13Z"
3,community,"Of course @DoodlesCatsNFT that is minting today is a scam. The only thing they are interested in is paying fake influencers with &gt;100k followers to promote and sell out. No engagement with the community, no website, nothing. When you have (serious) doubts about a project, avoid. https://t.co/ffwvprkZ9u"
4,community,"2/ People feel especially betrayed by the fact that only 30 ETH was left in the community fund for further development, while 90 ETH in total seemed to have been paid to some of the moderators. The founders seem to have left the project with more than 1700 ETH."
