,Word,Tweets
3,day,"GM #NFT Fam! 🌞🦕🦖
Here's hoping you have a RAWRsome day, today!
Don't forget to join our story and ADOPT a PixelSaur! We have over 500+ diverse designs and adventure is just one click away!
#NFTs #NFTCommunity
🦕 Bronto: https://t.co/jk61Iz2J3u
🦖 Rex: https://t.co/hJuV9ufVyC https://t.co/WIpalts55M"
4,day,"1/ A quick reflection on what happened in the past days/weeks. It started with us mentioning the scam ring responsible for Squiggles. We wanted to release that information, but our account got suspended after one of the people involved paid someone to take our account down."
0,nft,"Gm Friends
I Repost for new followers
#TheGuardianMuses ❤️093
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist  #OpenSeaNFT
#NFTCollection #NFTCommunity https://t.co/U0cJ55qrF6 via @opensea"
1,nft,"🔪 DIVERSE METAVERSE 1/1 NFT !!! 🩸
 
'WAZZUPPP' listed on @opensea ✍️🩸

 ✍️ 0.012Eth #PolygonNFTs 

🔗https://t.co/vCwSrBj1Ut
#WomenInNFTs #NFTCommunity #OpenSeaNFT #NFTdrop #NFTCollection #horrornft https://t.co/iqsRI6mato"
2,nft,@Ape7068 @psych_nft You would prefer me to ask women not to reduce men to their marital status to be fair despite it not being a thing? Assuming equality doesn’t make it so. Men’s accomplishments are never eclipsed by their marital status.
3,nft,"Take a trip to our space cafe, its open 24/7 👀 1/1 NFT in the DIVERSE METAVERSE 🪐

https://t.co/VoZDg0l6vv

#WomeninNFTs #NFT  #NFTs #NFTCommunity   #Metaverse #artist #nftcollectors #trippynft https://t.co/bT1P0S1pHa"
4,nft,"Long Chins are a fine art, computer generated collectible of 1111 diverse people created by digital artist Nadia H. 

https://t.co/anr8p6RxB4

#NFTs #arpunks #nftartist #NFT #nftart #nftcollector #NFTCommunity #longchins #7777nft https://t.co/j8ujm9JJTS"
0,trust,"The least trustworthy people in this space are often also the most greedy and productive ones. The majority of (slow) rugs &amp; scams are created by repeat offenders who jump from project to project. And they continue to find new victims who are new &amp; naive.

https://t.co/ElH2kNiN7t"
1,trust,"The least trustworthy people in this space are often also the most greedy and productive ones. The majority of (slow) rugs &amp; scams are created by repeat offenders who jump from project to project. And they continue to find new victims who are new &amp; naive.

https://t.co/ElH2kNiN7t"
2,trust,"2/2 When confronted with that, he said that his account was hacked by someone else and that he didn't have anything to do with it. In December the kind soul @Zeneca_33 already wrote a thread about him. Shame that a small minority makes us all less trustful https://t.co/EYdquGmTg4"
3,trust,"Scammers are out in full force today. Quadruple check every link. Don’t trust ANYONE, not even your wife. Don’t look anyone in the eye. Be vigilant at all times. Question everything. Protect yourself."
4,trust,"❓❓❓ How does TrustVibes app work?

Blockchain is becoming widely used technology for systems that require trust, and #TrustVibes applies it. So it issued Trust token, which allows creators to generate revenue in TrustVibes in multiple ways.

 #NFT #Artist #Creators #Socialapp https://t.co/F1dgjxjjq7"
0,know,"3/ One profile clearly shows involvement in this project and his real Twitter account is screenshotted below. The reason we know this is that when he handed over the project to the community, people discovered this. https://t.co/JvDzlrchti"
1,know,"22/ There is some overlap with the list that was publicly disclosed that included Steve Aoki and Dez Bryant (they both have also received the Party Round NFT), but we do not know why some of the other individuals on that list didn’t receive this particular NFT."
2,know,"1. OG crypto and NFT people are paranoid about future ""winters"". This is a cognitive bias; the ""curse of knowledge"". What's different now compared to 2018 is mass adoption, proven concepts, technology and utility. We're not getting another crypto winter."
3,know,"7/ It is equally well-known that big corporations can make deals with many countries that allow them to have more favorable tax rates than the average Joe, and that they use all sorts of “smart” offshore constructions to minimize tax. https://t.co/xukz4d9qeZ"
4,know,"It's quite shocking, but we have other things to do this weekend than NFT'ing.

We noticed some messages about Pixelmon. It's often quite easy to discover someone's identity. In this case you have to know that the former Twitter handle of Syberer used to be Dippysucks. Good luck."
