,Word,Tweets
1,project,"Be part of a fun, diverse, inclusive &amp; family friendly #nft project! PixelSaurus is all of the above and MORE! 🌈🦖

MINT HERE👇
🔗 https://t.co/AibesNcvw9

💎 Innovative Utilities!
💎 Safe &amp; secure minting!
💎 Active on Twitter Spaces &amp; Discord!
💎 VERIFIED #OpenSeaNFT account! https://t.co/qcbVsbcjYF"
2,project,"18/ When ChimpBet was launched, the publicly announced director of ChimpBet was directly identified as a Sales Director of RGT and people also noticed a resemblance with another RGT project called https://t.co/013tPQirQR. https://t.co/J57ZvsxYua"
3,project,"12/ Some people have complained about the time when their Discord got hacked, which didn't contribute to a ""good vibe"", but this is a minor point as almost no project can say these days anymore that their Discord hasn't been hacked. https://t.co/sjNIWaYs2r"
4,project,"Yes, @swipathefox rugged a project, because he didn't have any time. Should have thought about that before starting it. 
Certain (big) holders might be refunded, but the small ones, that don't have any influence, not. 

Know which NBA players not to trust.
https://t.co/ooCSHdLVYZ https://t.co/hiv3LKtELy"
0,team,"Three months ago @nesotual was a co-founder of @gemxyz (see video at 6:28: https://t.co/UVZ8pu4d4F), but after the sexual misconduct allegations, @LorensHuculak mentioned he was a anon developer &amp; team member. Next time maybe also check out what other ENS profiles he registered. https://t.co/kwS6BwWXSb"
1,team,"23/ Scalar Capital is also an investor in Dfinity, which is the former employer of Whizwang (Elizabeth Yang), and Twitter shows that the 2 know each other. Whizwang deleted many tweets (for transparency purposes probably) but did mention that she was part of the zunks team. https://t.co/Hre7maeY1f"
2,team,"If you are new to the NFT space, our advice would be not to mint ANY project for the coming 2 weeks. We have indications that the same scam team created many projects each day, and they only have a limited time window before they are found out. That's why they delay the ""reveal""."
3,team,"🚀 💗 Ive teamed up with @CryptoNeonGirls for a collaboration that’s out of this world!👽

All Neon Girl holders will be entered to win a custom Diverse Metaverse 1/1

All Galaxy Girlz holders will be entered to win a custom Neon Girl 🌙 #nft #NFTGiveaway #nftdrop details below https://t.co/qfHKHthyjg"
4,team,1/ We are going to drop a nuclear bomb on @MetaMansionsNFT and this one is pretty wild. We have heard via a reliable source that the entire team went to Dubai to get UAE citizenship and avoid Canadian income tax. We believe this allegation to be credible. Why?
0,nft,"Gn Friends
I Repost for new followers
#TheGuardianMuses ❤️085
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist  #OpenSeaNFT 
#NFTCollection #NFTCommunity https://t.co/BFzJj1G1TK via @opensea"
1,nft,"🔥NEW NFT drop!🔥 One of those vibes! 🪐
listed in the DIVERSE METAVERSE collection on 
@opensea
💚👽
🔗https://t.co/cCybidvIkZ $ETH (Polygon)
#NFTdrop #nftart #WomenInNFTs #NFTProject #NFTCommunity https://t.co/weAygzrfVV"
2,nft,"Gm Friends
I Repost for new followers
#TheGuardianMuses ❤️084
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist  #OpenSeaNFT #ArtistOnTwitter #opensea
#NFTCollection #NFTCommunity https://t.co/XkMPgzrn6T via @opensea"
3,nft,"Gm Friends
I Repost for new followers
#TheGuardianMuses ❤️045
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto  https://t.co/Fup49zNayH via @opensea"
4,nft,"We met SO many new frens today who share our vision of a diversified &amp; inclusive web3. 🌈✊🏽

So as a little treat… here’s a sneak peak of one of our small but mighty ChangeMakers. 

3333 gender diverse, authentic &amp; joyful peeps coming soon👩🏾‍🎤💫

ART: @hrpeacock_ 
#nft #nftproject https://t.co/4QbwH5GuwT"
0,community,"8/ Discord channels and any future minting will be based on a particular TRUSTH threshold, so if your score is too low, you are basically not part of the community and won’t be eligible for any of the perks that people with a score above the threshold will have."
1,community,"We had our first live guest lecture as part of our Beginners Web3 Playbook!

@carrotcakesol from @tryrollhq helping to upskill our community of diverse leaders👩🏽‍🎓👨🏿‍🎓🧑🏼‍🎓"
2,community,"Take Up Space will create the next generation of diverse leaders, providing education, coaching, community &amp; funding to help them unlock their inner Changemaker.

Because you can’t be who you can’t see. 

#LGBTQNFT #queerNFT #BIPOC #WomenInNFTs #NFTs #NFTCommunity https://t.co/HDD4poUh2M"
3,community,"@saxyjacky Co director of a creative production agency servicing large corporations for things like visuals, videos, games etc. Then also a community organiser for women and gender diverse people to receive connection and mutual aid."
4,community,"@saxyjacky Co director of a creative production agency servicing large corporations for things like visuals, videos, games etc. Then also a community organiser for women and gender diverse people to receive connection and mutual aid."
