,Word,Tweets
1,fun,"Was almost finished with a big thread about VCs (including many attachments as usual) but dragging and dropping one attachment too many, and suddenly the whole thread was gone. Twitter unfortunately doesn't have an auto save function, so it will have to wait till tomorrow..."
2,fun,"Want to onboard underrepresented folks into web3? Here’s your chance. 

TUS + small diverse led NFT projects have all donated $100 to raise funds for Ke, a queer Black artist needing an iPad &amp; Apple Pencil to create NFTs.

Are you with us?
@MyBFF
@90sbabesnft
@HoneyBadgesNFT"
3,fun,"Empower the next generation of diverse leaders. ✊🏽🌈

Our NFTs will fund Changemakers. 

Our NFTs will build an intersectional educational hub. 

Our NFTs will empower queer POC to Take Up Space."
4,fun,"@areaeighteen We love @HoneyBadgesNFT - actively funding Changemakers and bringing more diverse folk into web3! 

@MMonstersClub are LGBTQ owned &amp; operated, are providing accessible education for marginalised folks 

@MadJellyHQ diverse-led &amp; always advocate for inclusivity &amp; equity in web3"
0,easy,"When you spend too much time solely on CT it's easy to forget how correlated crypto is to equities, other risk assets and sentiment. Just never see many people talking about it on my feed."
1,easy,"The below project minting today would rake in 21800-27275 ETH. Worst case: &gt;$80 million.

Scammers know that people are getting smarter by the day. So why not try it one more time in a big way?

If they only mint out 10%, it's still an easy $6.5 million.

https://t.co/HjnfLA5kY0 https://t.co/4dPqEIIWop"
2,easy,@digitalartchick Thanks. Let’s hope that anonymous influencers in the future will behave in such a way that they don’t have to worry about their safety in case they dox themselves or get doxxed by someone else. You might want to review some of your past digital tracks to make that not too easy...
3,easy,"We already mentioned earlier that there is a thriving business in selling/buying (verified) Twitter accounts with many followers. It's also very easy to buy (fake) followers to give the impression that there is demand for certain projects. 

See also:
https://t.co/qcZdz3mevY https://t.co/EjDTiNQXnJ"
4,easy,"We already mentioned earlier that there is a thriving business in selling/buying (verified) Twitter accounts with many followers. It's also very easy to buy (fake) followers to give the impression that there is demand for certain projects. 

See also:
https://t.co/qcZdz3mevY https://t.co/EjDTiNQXnJ"
0,transparent,@NateAlexNFT My favourite thing is how it’s not a transparent GIF so when the sun sets and Twitter goes to dark mode I can see the outlines
1,transparent,"60/ He proclaims to like transparency but tries to remain as non-transparent as possible by using large numbers of different aliases, Twitter accounts, (anonymous) wallets, offshore proxies and front men to hide behind and manipulate people."
2,transparent,2/ We provided some info about a good person in the NFT space who is fully doxed and has been fully transparent. And still there was a little skeleton in the closet (not the drugs). You can imagine the graveyards that are hiding behind those that are not doxed and non-transparent
3,transparent,@littlelauchie Marketing doesn’t equate to inorganic growth imo - it’s a funny place because it changes so quickly what works one month won’t work the next but as long as you’re authentic and transparent about your practises (ie avoiding paid shills etc) you’re good
4,transparent,"60/ He proclaims to like transparency but tries to remain as non-transparent as possible by using large numbers of different aliases, Twitter accounts, (anonymous) wallets, offshore proxies and front men to hide behind and manipulate people."
0,nft,"Gn Friends
I Repost for new followers
#TheGuardianMuses ❤️103
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist  #OpenSeaNFT #opensea
#NFTCollection #NFTCommunity https://t.co/A75TNaoTGz via @opensea"
1,nft,"GM #TheGuardianMuses❤️
Digital painting #NFT PROJECT
More💯 #models on #opensea 
Proud to promote Diversity🙌

#NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto
https://t.co/QiH3XoZEMn https://t.co/ci94NyIlxp"
2,nft,"Immerse yourself in our expanding world, rich in stories, inclusivity, diversity and utility! 🦕🦖

Minting the #NFT is just the start…👇
🔗 https://t.co/MhGyUSfkpv

#nfts #NFTCommunity #OpenSeaNFT #NFTCollector https://t.co/rXabfMHI7V"
3,nft,"Long Chins are a fine art, computer generated collectible of 1111 diverse people created by digital artist Nadia H. 

https://t.co/anr8p6RxB4

#NFTs #arpunks #nftartist #NFT #nftart #nftcollector #NFTCommunity #longchins #7777nft https://t.co/Xd3eFikf9u"
4,nft,4/ We noticed that some Bored and Mutant Apes have been transferred (for free) to MoonPay’s OS account from different other accounts including (for example) @nft42_/@j1mmyeth’s OS account. Can you clarify why that is the case and how these people have been compensated? https://t.co/AwVJmutf9t
