,Word,Tweets
0,nft,"Long Chins are a fine art, computer generated collectible of 1111 diverse people created by digital artist Nadia H. 

https://t.co/anr8p6RxB4

#NFTs #arpunks #nftartist #NFT #nftart #nftcollector #NFTCommunity #longchins #7777nft https://t.co/8EzwgIczsk"
1,nft,"Long Chins are a fine art, computer generated collectible of 1111 diverse people created by digital artist Nadia H. 

https://t.co/anr8p6RxB4

#NFTs #arpunks #nftartist #NFT #nftart #nftcollector #NFTCommunity #longchins #7777nft https://t.co/VmQ9AWUNbb"
2,nft,"Gm Friends
I Repost for new followers
#TheGuardianMuses ❤️062
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto  https://t.co/7abIIFXz4U via @opensea"
3,nft,@ReeseW Welcome to NFTs Reece! I’m the founder of an NFT project @Deadfellaznft - other women and gender diverse folks in the space that I admire are @iamlirona @stephyfung @dielamaharanie @GlamBeckettArt @grelysian @NftFat @nftnofriends @cryptostacys and many more
4,nft,"Long Chins are a fine art, computer generated collectible of 1111 diverse people created by digital artist Nadia H. 

https://t.co/anr8p6RxB4

#NFTs #arpunks #nftartist #NFT #nftart #nftcollector #NFTCommunity #longchins #7777nft https://t.co/0UIMUYMJ2c"
0,special,"@Tako_Unik @LinkedIn We completely agree - we need more women across all aspects of the NFT Community! Especially women who hold other marginalised identities that can offer even more diversity - trans women, women of colour, Black women! 🤝"
1,special,"18/ In that puzzle, they do make use of some ingenious pattern combinations and some people have therefore made suggestions that the names of the BAYC founders might reveal more about them. Especially since Gargamel mentioned Hemingway’s Iceberg theory. https://t.co/6ZQ8F4ZcjX"
2,special,"@DataNFT_ Correct! And special thanks for the last words. I aim to bring vis/invisible disability into the equity and diversity agenda. It's a triple work. We have to overcome the stigma of a charitable cause, understand that it's not only about representation but accessibility &amp; inclusion"
3,special,"3/ We have not been active in BapesClan Discord, but listened to limited parts of a couple of Twitter Spaces and did some online research as well. The high mint price is always by definition a red flag, especially for a project that claims to do everything for their community."
4,special,There’s a special irony in undoxxed people doxxing people and positioning it as ethical.
0,time,"@ethcapitalmaxi Most of the tweets were written out, but you always have to change a couple of things to make sure it fits Twitter's character limitation. The other time-consuming task is adding around 100 attachments (it's on average 4 per post)."
1,time,"4/ Apart from that he came under public criticism for illegally advertising online gambling, has been fined for tax evasion, was banned multiple times from Twitch for making racist remarks, catcalling and secretly making photos of hotel visitors in a live stream."
2,time,"11/ And talking about ""diversity"": did you know that @friendswithyou both seems to think that BAYC is racist, but also has been accused of racism themselves? Well, the below attachments show just that. Life is ironic sometimes. https://t.co/CAVDiPPQcV"
3,time,"3. I keep saying this but curse of knowledge cognitive bias is definitely steering me to be cautious; whereas this time last year being a newbie I was going gung-ho, as I would be if I was a newbie rn. 

So let's see, hopefully my caution is not needed."
4,time,"Sometimes I just need to be alone with my Music 🎶

1/1 NFT in the DIVERSE METAVERSE 🎵

https://t.co/1F8XBncGtN

#WomeninNFTs #NFT  #NFTs #NFTCommunity    #Metaverse #artist #nftcollectors https://t.co/2qtb2b0yKn"
0,thanks,"We have IRL commitments this weekend, but thanks for the warning. The whole space is infested with scams and scammers (and hypocrites who benefit from this). We can’t warn anymore for all these scams, as they have become the rule instead of the exception.

https://t.co/tYJVb3W8Pk"
1,thanks,"❓❓❓ What problems does TrustVibes solve? 

✔ Creators do not receive fair rewards for work. 
✔ Distribution of rewards for authors is not transparent. 
✔ NFT is a great opportunity, thanks to transparency of blockchain, to record your work in blockchain and get income. https://t.co/9W1GwBla9X"
2,thanks,"Gm Friends❤️
Great thanks to all follower💎
Proud to promote Diversity🙌
#TheGuardianMuses project
More 💯 #models on #opensea

#NFT #NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto
https://t.co/QiH3XoZEMn https://t.co/HFHi01b86f"
3,thanks,"We have IRL commitments this weekend, but thanks for the warning. The whole space is infested with scams and scammers (and hypocrites who benefit from this). We can’t warn anymore for all these scams, as they have become the rule instead of the exception.

https://t.co/tYJVb3W8Pk"
4,thanks,"❓❓❓ What problems does TrustVibes solve? 

✔ Creators do not receive fair rewards for work. 
✔ Distribution of rewards for authors is not transparent. 
✔ NFT is a great opportunity, thanks to transparency of blockchain, to record your work in blockchain and get income. https://t.co/9W1GwBla9X"
0,piece,"NEW DIVERSE METAVERSE NFT DROP !!! 🌙
 
Why do humans make everything hard work? 1/1 piece listed on @opensea ✨

 ✍️ 0.012Eth #PolygonNFTs 

🔗https://t.co/ZHNLxGvOTi
#WomenInNFTs #NFTCommunity #OpenSeaNFT #NFTdrop #NFTCollection #nftperks https://t.co/l9MTOpOKU9"
1,piece,"NEW DIVERSE METAVERSE NFT DROP !!! 🌙
 
Why do humans make everything hard work? 1/1 piece listed on @opensea ✨

 ✍️ 0.012Eth #PolygonNFTs 

🔗https://t.co/ZHNLxGvOTi
#WomenInNFTs #NFTCommunity #OpenSeaNFT #NFTdrop #NFTCollection #nftperks https://t.co/l9MTOpOKU9"
2,piece,"⚠️💀💀 DIVERSE METAVERSE NFT DROP !!! ⚠️
 
Don't let fear hold you back 1/1 piece listed on 
@opensea 💀🔥

 ✍️ 0.015Eth #PolygonNFTs 

🔗https://t.co/nDsS5BE6Uq

#WomenInNFTs #NFTCommunity #OpenSeaNFT #NFTdrop #NFTCollection #nftperks https://t.co/ZEzxcQT5G7"
3,piece,"NEW DIVERSE METAVERSE NFT DROP !!! 🌙
 
Why do humans make everything hard work? 1/1 piece listed on @opensea ✨

 ✍️ 0.012Eth #PolygonNFTs 

🔗https://t.co/ZHNLxGvOTi
#WomenInNFTs #NFTCommunity #OpenSeaNFT #NFTdrop #NFTCollection #nftperks https://t.co/l9MTOpOKU9"
4,piece,"👽 DIVERSE METAVERSE NFT DROP !!! 👽
 
Art is in my DNA 1/1 piece listed on 
@opensea

✍️ 0.02Eth #PolygonNFTs 

🔗 https://t.co/J0iNA6h00T

#WomenInNFTs #NFTCommunity #OpenSeaNFT #NFTdrop #NFTCollection #nftperks https://t.co/cgABiQbuzT"
0,drop,"⚠️💀💀 DIVERSE METAVERSE NFT DROP !!! ⚠️
 
Don't let fear hold you back 1/1 piece listed on 
@opensea 💀🔥

 ✍️ 0.015Eth #PolygonNFTs 

🔗https://t.co/nDsS5BE6Uq

#WomenInNFTs #NFTCommunity #OpenSeaNFT #NFTdrop #NFTCollection #nftperks https://t.co/ZEzxcQT5G7"
1,drop,"NFT DROP ❤️‍🔥. 

Ride of your life 1/1 💨 just dropped on @opensea in the DIVERSE METAVERSE collection 👽

https://t.co/6zSH5mrZPT
 #NFTdrop #nftart #WomenInNFTs #NFTCommunity #spongebob https://t.co/XJ74sXvNRF"
2,drop,"NFT DROP ❤️‍🔥. 

City sights 1/1  🛸 just dropped on 
@opensea in the DIVERSE METAVERSE collection 👽

https://t.co/U1RrKBHNMc
 #NFTdrop #nftart #WomenInNFTs #NFTCommunity #neonnft https://t.co/RUU5id1bdy"
3,drop,"⚠️👽 DIVERSE METAVERSE 1/1 NFT !!! 👽⚠️
 
Road trip with the aliens listed on @opensea ✍️0.01Eth #PolygonNFTs 

🔗https://t.co/Pq9UYgWtrK
#WomenInNFTs #NFTCommunity #OpenSeaNFT #NFTdrop #NFTCollection #nftperks https://t.co/Unz3TvQ8Rr"
4,drop,"NFT DROP❤️‍🔥 Follow us 1/1 NFT🚀👽 JUST dropped into the DIVERSE METAVERSE on @opensea

🔗 - https://t.co/0d9aHWRn9w

 #NFTs #NFTCommunity  #NFTdrop #NFTGiveaway #PolygonNFT #aliennft https://t.co/lbtuscE1zy"
0,process,It was a brilliant strategy from Yuga Labs. Let all the poor souls sell off their NFTs from other projects so that they could purchase (305) ApeCoin at the top and then create a “high gas” minting process which only the “rich &amp; influential” could afford. Win-win in true VC style.
1,process,Trust the process💚💖 https://t.co/0yEpkgHdXA
2,process,Trust the process💚💖 https://t.co/0yEpkgHdXA
3,process,Trust the process💚💖 https://t.co/0yEpkgHdXA
4,process,2/2 - We did however not see Beanie/GM Capital listed as a formal investor on any of the publicly disclosed funding rounds. Would you be willing to clarify if/how he invested in Hyype and if you are in the process of disassociating from him after his exposure?
0,trust,"3/ The NFT was immediately sold after it was transferred. Scammers are abusing the trust that people generally have in the digital space (instilled by Web2), and it's truly sad to see that we are forcing people to become far less trustful towards others because of all these scams https://t.co/kktbDTHaMF"
1,trust,"Scammers are out in full force today. Quadruple check every link. Don’t trust ANYONE, not even your wife. Don’t look anyone in the eye. Be vigilant at all times. Question everything. Protect yourself."
2,trust,"❓❓❓ How does TrustVibes app work?

Blockchain is becoming widely used technology for systems that require trust, and #TrustVibes applies it. So it issued Trust token, which allows creators to generate revenue in TrustVibes in multiple ways.

 #NFT #Artist #Creators #Socialapp https://t.co/F1dgjxjjq7"
3,trust,"Scammers are out in full force today. Quadruple check every link. Don’t trust ANYONE, not even your wife. Don’t look anyone in the eye. Be vigilant at all times. Question everything. Protect yourself."
4,trust,"TRUSTVIBES SOCIAL
Create your circle, Mint #NFTs, Build hype, and Plan community events for all your #NFT needs... 🎉
""It's time to create strong bonds with your fans.""
Learn more at https://t.co/p5R8F8DsYY
#trustvibes  $TRUST #BinanceSmartChain https://t.co/wEVw8RF3q2"
