,Word,Tweets
2,cardano,"More 1 year I working on
#TheGuardianMuses❤️❤️❤️
Digital painting #NFT PROJECT
More💯 #models on #opensea 
Proud to promote Diversity🙌

#NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto
https://t.co/QiH3XoZEMn https://t.co/eACDd1HauK"
3,cardano,"16/ Next on the list are Dr. Paul Judge, who also explicitly mentions that his projects have been backed by a16z and @0xAllen_, who is working for VaynerNFT, which is of course owned by GaryVee and his brother AJ, both investors in Yuga Labs. https://t.co/GG9LM5Ne6Y"
4,cardano,"More 1 year I working on
#TheGuardianMuses❤️
Digital painting #NFT PROJECT
More💯 #models on #opensea 
Proud to promote Diversity🙌

#NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto
https://t.co/QiH3XoZEMn https://t.co/raoEuNq1xh"
0,fight,"The existence of LGBTQ+ people can't be legislated away!

TUS is founded by Paff &amp; Han, a lesbian couple that looks to help others fight inequality, live boldly and be their authentic selves.

Why the world needs more diverse leaders 👇🏽🧵 https://t.co/6aGnTH3KLd"
1,fight,Gendered marketing sucks in general. It also totally disregards gender diversity and those that are gender fluid. Let’s just like what we like and fight against toxic gender roles 💪
2,fight,"The existence of LGBTQ+ people can't be legislated away!

TUS is founded by Paff &amp; Han, a lesbian couple that looks to help others fight inequality, live boldly and be their authentic selves.

Why the world needs more diverse leaders 👇🏽🧵 https://t.co/6aGnTH3KLd"
3,fight,Gendered marketing sucks in general. It also totally disregards gender diversity and those that are gender fluid. Let’s just like what we like and fight against toxic gender roles 💪
4,fight,Gendered marketing sucks in general. It also totally disregards gender diversity and those that are gender fluid. Let’s just like what we like and fight against toxic gender roles 💪
0,nft,"Gm Friends
I Repost for new followers
#TheGuardianMuses ❤️045
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto  https://t.co/Fup49zNayH via @opensea"
1,nft,"1/1 @snoopdogg NFT listed on opensea in the DIVERSE METAVERSE 💨 

https://t.co/JLjlhW3axU…

#WomeninNFTs #NFT  #NFTs #NFTCommunity    #Metaverse #artist #nftcollectors #SnoopDogg https://t.co/argOJSSVFE"
2,nft,"⚠️💀💀 DIVERSE METAVERSE NFT DROP !!! ⚠️
 
Don't let fear hold you back 1/1 piece listed on 
@opensea 💀🔥

 ✍️ 0.015Eth #PolygonNFTs 

🔗https://t.co/nDsS5BE6Uq

#WomenInNFTs #NFTCommunity #OpenSeaNFT #NFTdrop #NFTCollection #nftperks https://t.co/ZEzxcQT5G7"
3,nft,"#TheGuardianMuses❤️
Digital painting #NFT PROJECT
More💯 #models on #opensea 
Proud to promote Diversity🙌

#NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto
https://t.co/QiH3XoZEMn https://t.co/BVTBniYbY0"
4,nft,"Long Chins are a fine art, computer generated collectible of 1111 diverse people created by digital artist Nadia H. 

https://t.co/anr8p6RxB4

#NFTs #arpunks #nftartist #NFT #nftart #nftcollector #NFTCommunity #longchins #7777nft https://t.co/VmQ9AWUNbb"
0,ada,64/ He also mentioned that the Canada Revenue Agency are “retards” and “much too dumb” for crypto. The reason why he still has his Canadian citizenship is because they would otherwise audit him. https://t.co/QiXp0EAGmZ
1,ada,"3/ It turns our Murtaza Akbar is from the UAE, but who is ""Nural Capital""? It's a fund just started by Rabia Iqbal (and backed by Kenetic) who used to work for Dubai's sovereign wealth fund Mubadala, an investor in SoftBank's Vision Fund, which also invests in Animoca Brands. https://t.co/YtwFkvqYUK"
2,ada,"63/ He also revealed to have run the largest hacker IRC, that he moved out of Canada more than 22 years ago for tax reasons, and that he has 30 years of professional trolling. https://t.co/xARwEx00Js"
3,ada,"Soon we will report about 3 scam rings originating from the same country (UAE) that have been responsible for &gt;4 rug pulls each (3D projects). Mainly french speaking with connections to Canada/France. Some have &gt;4M followers on IG. We will report names, so it requires more rigor."
4,ada,"63/ He also revealed to have run the largest hacker IRC, that he moved out of Canada more than 22 years ago for tax reasons, and that he has 30 years of professional trolling. https://t.co/xARwEx00Js"
0,help,"Someone tweets that he got scammed by a person. Literally in less than a minute, there are 5 tweets from other scammers that try to scam this person again by claiming that they can provide ""help"". It has become a cynical world... https://t.co/iIUnZfgVq7"
1,help,"Paff began working on how best they could help create more diverse leaders and quickly stumbled across a problem.

The majority of coaching programs lacked the intersectionality to help underrepresented folks overcome the specific barriers they face. https://t.co/E58YZMxs5n"
2,help,"The existence of LGBTQ+ people can't be legislated away!

TUS is founded by Paff &amp; Han, a lesbian couple that looks to help others fight inequality, live boldly and be their authentic selves.

Why the world needs more diverse leaders 👇🏽🧵 https://t.co/6aGnTH3KLd"
3,help,"8/9
As part of our diversity strategy:

✨Unik Fund will be launched at 50% of #UnikGals Genesis sales
✨At 100%, donating to @PMHPatUCT to help hire a maternal mental health Counselor

Buy Genesis 👉https://t.co/xbwxityelr

Your pass to 9K col &amp; #MetaverseFashio"
4,help,"We had our first live guest lecture as part of our Beginners Web3 Playbook!

@carrotcakesol from @tryrollhq helping to upskill our community of diverse leaders👩🏽‍🎓👨🏿‍🎓🧑🏼‍🎓"
0,solana,"Someone tweets that he got scammed by a person. Literally in less than a minute, there are 5 tweets from other scammers that try to scam this person again by claiming that they can provide ""help"". It has become a cynical world... https://t.co/iIUnZfgVq7"
1,solana,"Paff began working on how best they could help create more diverse leaders and quickly stumbled across a problem.

The majority of coaching programs lacked the intersectionality to help underrepresented folks overcome the specific barriers they face. https://t.co/E58YZMxs5n"
2,solana,"The existence of LGBTQ+ people can't be legislated away!

TUS is founded by Paff &amp; Han, a lesbian couple that looks to help others fight inequality, live boldly and be their authentic selves.

Why the world needs more diverse leaders 👇🏽🧵 https://t.co/6aGnTH3KLd"
3,solana,"8/9
As part of our diversity strategy:

✨Unik Fund will be launched at 50% of #UnikGals Genesis sales
✨At 100%, donating to @PMHPatUCT to help hire a maternal mental health Counselor

Buy Genesis 👉https://t.co/xbwxityelr

Your pass to 9K col &amp; #MetaverseFashio"
4,solana,"We had our first live guest lecture as part of our Beginners Web3 Playbook!

@carrotcakesol from @tryrollhq helping to upskill our community of diverse leaders👩🏽‍🎓👨🏿‍🎓🧑🏼‍🎓"
0,world,"NFT DROP 🔥 I arrived on this world with my alien friend

DIVERSE METAVERSE ❤️‍🔥 1/1 NFTS 👽

https://t.co/kzyrYnJyqN

#WomeninNFTs #NFTs #NFTCommunity  #NFTdrop #NFTGiveaway #PolygonNFT #Aliennft https://t.co/o1kzOBjQjP"
1,world,"7/ In a centralized world, the normal governance structure is top-down, but in a decentralized world it’s bottom-up. It should ideally (first) come from the individuals (us) and the NFT projects themselves: self-regulation."
2,world,"Upcoming 2022/2023 /2024 will shock the world for my #NFTs Collection.

Check it here, Never seen before NFTs. Trust me.
it will blow your mind.
#NFTCommunity 
#NFTartist 
#NFT 
#Bitcoin 
#BTC 
#cryptocurrecy
https://t.co/cLxD3qwCVL"
3,world,"Upcoming 2022/2023 /2024 will shock the world for my #NFTs Collection.

Check it here, Never seen before NFTs. Trust me.
it will blow your mind.
#NFTCommunity 
#NFTartist 
#NFT 
#Bitcoin 
#BTC 
#cryptocurrecy
https://t.co/86w6Mycc8Q"
4,world,"Upcoming 2022/2023 /2024 will shock the world for my #NFTs Collection.

Check it here, Never seen before NFTs. Trust me.
it will blow your mind.
#NFTCommunity 
#NFTartist 
#NFT 
#Bitcoin 
#BTC 
#cryptocurrecy
https://t.co/MjXBy56tl0"
0,support,There’s a community within the larger NFT community of project founders giving each other moral support and guidance behind the scenes and I honestly don’t know how I would do this without those people. 💖
1,support,"To our Changemakers who supported us through our mint-weekend: THANK YOU. 🌻

We created TUS with a mission to create diverse leaders. Thanks to y’all we’re doing just that, with some of the most generous, kind &amp; brilliant folks in the #NFTCommunity.

This is just the beginning❤️ https://t.co/iu5Ym6dg8I"
2,support,"Not many understood the irony that we pointed out about founders wanting to get UAE residency for tax purposes. If you really support the true Web3 spirit, you don't want to support an authoritarian state with laws that are anti-Web3. It's hypocritical.
https://t.co/WQEXq8hrV4 https://t.co/c8sSBZeU9D"
3,support,"@CafeMetaverse We’re Take Up Space - an NFT project focused on empowering LGBTQ+ &amp; BIPOC folks! One of our key initiatives is a Mentorship Program, matching mentees with diverse leaders as mentors to help provide support &amp; onboarding into the space. Hear it from one of our Changemakers here! https://t.co/HPpjG3Xccv"
4,support,@0xNFTCritic I believe we do that every day. When we support any large company do we really know where our money is going? Is there a transparent supply chain or money trail? Often no. It’s a similar thing imo
