,Word,Tweets
0,unique,"What you get when you mint a PixelSaurus Tri:

🎍 A diverse &amp; inclusive project!
🎍 A unique backstory for your PixelSaur!
🎍 The ability to choose up to 3 x #NFT traits!
🎍 Your own Pixel-Page!
🎍 RAWRsome Club perks!

Mint YOUR PixelSaurus #NFTs👇
🔗 https://t.co/MhGyUSfkpv https://t.co/BSIN63ZoXK"
1,unique,This is a very unique and important project I feel. A touching and poignant insight into how cancer affects so many. *full disclosure/transparency this is something that has been created by one of my close friend’s elderly father
2,unique,"ELLIPTICAL ORBIT💫🪐⚡️⚡️ 1/1 NFT listed in DIVERSE METAVERSE collection! Floor price 0.01Eth, dont miss these unique artwork pieces👽💫

https://t.co/pZflWdOvgk

#WomeninNFTs #alien  #NFTs #NFTCommunity  #opensea #WomeninNFT #animation https://t.co/snrCrCOSGI"
3,unique,"What you get when you mint a PixelSaurus Tri:

🎍 A diverse &amp; inclusive project!
🎍 A unique backstory for your PixelSaur!
🎍 The ability to choose up to 3 x #NFT traits!
🎍 Your own Pixel-Page!
🎍 RAWRsome Club perks!

Mint YOUR PixelSaurus #NFTs👇
🔗 https://t.co/MhGyUSfkpv https://t.co/BSIN63ZoXK"
4,unique,"5. Undeniably, the artwork of the avatar drop has been one of the “coolest” and most unique to date. Many compared BAYC to Supreme, but I think Azuki to Supreme is a much better comparison. Finally, “trust the process” implies the team knows what they’re doing."
0,art,"Upcoming 2022/2023 /2024 will shock the world for my #NFTs Collection.

Check it here, Never seen before NFTs. Trust me.
it will blow your mind.
#NFTCommunity 
#NFTartist 
#NFT 
#Bitcoin 
#BTC 
#cryptocurrecy
https://t.co/1a85WbKdi8"
1,art,"#SaitamaWolfPack‌ , there is so much to be bullish about:
•Saitamask 
•SaitaCity/Metaverse Project 
•SaitaEdutainment
•FANG/NFT Projects
•SaitaRealty
•UFC and MMA Partnerships
•Play To Earn Gaming
•Winner Most Transparent Project of 2022 at The Dubai Crypto Expo
🐺🐺🐺🐺"
2,art,"What is the best way to celebrate an #InternationalWomensDay2022? Right, host a 24h space about true diversity!

🔔Join us on Monday! I'll be hosting my part about diversity &amp; inclusion at 20.30 UTC. 

#UnikGals #NFT #DisabilityInNFT"
3,art,"Upcoming 2022/2023 /2024 will shock the world for my #NFTs Collection.

Check it here, Never seen before NFTs. Trust me.
it will blow your mind.
#NFTCommunity 
#NFTartist 
#NFT 
#Bitcoin 
#BTC 
#cryptocurrecy
https://t.co/Yj8JGI3BeM"
4,art,"#TheGuardianMuses❤️
Digital painting #NFT PROJECT
More💯 #models on #opensea 
Proud to promote Diversity🙌

#NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto
https://t.co/QiH3XoZEMn https://t.co/hw76DYmaAs"
0,diversity,"@DataNFT_ Correct! And special thanks for the last words. I aim to bring vis/invisible disability into the equity and diversity agenda. It's a triple work. We have to overcome the stigma of a charitable cause, understand that it's not only about representation but accessibility &amp; inclusion"
1,diversity,"If we want true diversity in #web3, we have to address the real world barriers that stop people from getting here, first. A thread 🧵

#NFTProject #WomenInNFTs #queerNFT #NFTProject"
2,diversity,"#UnikGals not only raise awareness about maternal #mentalhealth. We also promote #inclusion and diversity in all terms 💜

There is no equality without #disability inclusion 💜

#UnikGals #NFT #CryptoMoms #socialgood @garyvee @ReeseW"
3,diversity,"@DataNFT_ Correct! And special thanks for the last words. I aim to bring vis/invisible disability into the equity and diversity agenda. It's a triple work. We have to overcome the stigma of a charitable cause, understand that it's not only about representation but accessibility &amp; inclusion"
4,diversity,"Who's that babe? 👀
It's our @pauline_unik rocking the stage talking how the #metaverse can be inclusive and how we at @UnikLabs contribute to equity &amp; diversity!

#UnikGals #NFT #NFTCommunity #diversity #Metaverse #MetaverseFashion #DigitalFashion #DisabilityInNFT #innovation"
0,nft,"Gm Friends
I Repost for new followers
#TheGuardianMuses ❤️025
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto https://t.co/vP9TckJYU3"
1,nft,"My kinda planet👀🌙👽

1/1 NFT in the DIVERSE METAVERSE 👀

https://t.co/RUUgqng8fI
#WomeninNFTs #NFT  #NFTs #NFTCommunity    #Metaverse #artist #nftcollectors https://t.co/iXy8GnUJAQ"
2,nft,"Gm Friends
I Repost
#TheGuardianMuses ❤️009
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto https://t.co/EhXEdK3imI"
3,nft,"Gm #TheGuardianMuses❤️
Digital painting #NFT PROJECT
More💯 #models on #opensea 
Proud to promote Diversity🙌

#NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto
https://t.co/QiH3XoZEMn https://t.co/EokuoyPe5y"
4,nft,"Mint your PixelSaurus! 0.05 ETH + LOW GAS fees!
🔗 https://t.co/ZOGHhWQ2eV 🦕🦖

💎 Fun, family friendly, diverse &amp; inclusive #NFTs!
💎 Innovative 'choose up to 3 traits' Utility!
💎 Safe &amp; secure minting!
💎 75% already minted!
💎 #OpenSea floor = 0.08!! 🔥🔥🔥

#nft #OpenSeaNFT https://t.co/enxZbP7qJO"
0,diverse,"What you get when you mint a PixelSaurus Tri:

🎍 A diverse &amp; inclusive project!
🎍 A unique backstory for your PixelSaur!
🎍 The ability to choose up to 3 x #NFT traits!
🎍 Your own Pixel-Page!
🎍 RAWRsome Club perks!

Mint YOUR PixelSaurus #NFTs👇
🔗 https://t.co/MhGyUSfkpv https://t.co/BSIN63ZoXK"
1,diverse,"We are a new global collective that empowers people of diverse, intersectional identities to become Changemakers. Creating ripples of change that will benefit individuals and communities for generations to come."
2,diverse,"Join us this Friday as our co-founder @thisispaff speaks at the very first @web3inclusivity virtual summit! 

Paff will join web3 founders, leaders &amp; innovators around the world, sharing the Take Up Space mission of creating diverse leaders✊🏽

Register: https://t.co/r6SoikoOzG https://t.co/vbMnuMKIMx"
3,diverse,"@hunconscious Not necessarily earn my place, but I see women not being taken as seriously. Talked over or not given time in Twitter spaces, a lot of mansplaining dms, misgendering etc. I think people overlook the hurdles and barriers in place for many women and gender diverse folks here"
4,diverse,"Long Chins are a fine art, computer generated collectible of 1111 diverse people created by digital artist Nadia H. 

https://t.co/anr8p6RxB4

#NFTs #arpunks #nftartist #NFT #nftart #nftcollector #NFTCommunity #longchins #7777nft https://t.co/H542CaY0Ix"
0,collection,"#UnikGals fact check 😎

We have more than 30 skin tones to cover the beauty of our diversity. Including acid green and cobalt blue, cause why not?

Explore here👉https://t.co/xbwxityelr

#NFTCommunity #diversity #NFTcollection https://t.co/LMhHOk2xJp"
1,collection,"NFT DROP ❤️‍🔥 Divine Goddess 1/1🌙
The Goddess doesn't enter us from outside; she emerges from deep within🛸 
just listed on @opensea in the DIVERSE METAVERSE collection 👽

https://t.co/TN5YDrsXhq
 #NFTdrop #nftart #WomenInNFTs #NFTCommunity #neonnft https://t.co/NJkzVzMSNc"
2,collection,"Hi #NFTCommunity 🔥🔥🔥

Anyone who purchases an Galaxy Girlz NFT, will receive 2 FREE 1/1 NFTs from the Diverse Metaverse collection!! 

#NFTs #Crypto #Metaverse #nftart 

https://t.co/XUP1bOoBp2 https://t.co/UIXorViSkn"
3,collection,"PixelSaurus Tri is MINTING NOW for 0.05 ETH on our gas-saver contract! 500/1000 minted so far!
🔗 https://t.co/MhGyUSfkpv 👈

The fun, diverse &amp; inclusive #NFT collection that also embraces disability &amp; mental health issues.

OpenSea floor👇
https://t.co/6P0bkZPBDy

#OpenSeaNFT https://t.co/RKgvDxabS3"
4,collection,"A big thank you to the new owner of this 1/1 NFT I need coffee and space listed in the DIVERSE METAVERSE collection... 🙏🌛 again, no social media links so cant thank you personally YET! 👽

#WomeninNFTs #alien  #NFTs #NFTCommunity  #opensea #WomeninNFT #spacenft https://t.co/yAE7imOjVB"
